code_iris,nom_com,nom_iris,surface_m2,nb_arbres_alignement,nb_initiatives,ratio_parcs_pct,ratio_canopee_pct,score_parcs,score_rues,score_initiatives,IMVU_Global
751051905,Paris 5e Arrondissement,Val de Grâce 5,71459.21000005546,3,0,0.0,0.02138125307683935,0.0,5.4,0.0,1.6
751062301,Paris 6e Arrondissement,Notre-Dame des Champs 1,62041.72500028913,6,0,0.0,0.06618445137932197,0.0,16.7,0.0,5.0
751062306,Paris 6e Arrondissement,Notre-Dame des Champs 6,94653.67500011963,4,0,0.0149539274180888,0.021522495260471244,0.1,5.4,0.0,1.7
751082901,Paris 8e Arrondissement,Champs Élysées 1,119436.85,5,0,0.0,0.021320715419657545,0.0,5.4,0.0,1.6
751114105,Paris 11e Arrondissement,Folie Méricourt 5,48709.7250000427,8,0,0.0,0.08244344479652026,0.0,20.8,0.0,6.2
751124614,Paris 12e Arrondissement,Picpus 14,85399.37500053673,5,0,0.9229595418622863,0.02981847454333619,4.2,7.5,0.0,4.4
751135008,Paris 13e Arrondissement,Gare 8,59276.590000248594,13,0,6.102629796179726,0.15035744824573685,27.6,38.0,0.0,25.2
751145620,Paris 14e Arrondissement,Plaisance 20,44018.86000002463,0,0,0.2534894046205594,0.0,1.1,0.0,0.0,0.6
751155725,Paris 15e Arrondissement,Saint-Lambert 25,81395.1950004072,7,0,0.0,0.04379952311976918,0.0,11.1,0.0,3.3
751176816,Paris 17e Arrondissement,Épinettes 16,189136.87000106584,35,0,0.6484983995003699,0.08867182418296894,2.9,22.4,0.0,8.2
751187026,Paris 18e Arrondissement,Clignancourt 26,167212.25999996564,27,0,0.5182257953615403,0.08365301466808339,2.3,21.1,0.0,7.5
751187102,Paris 18e Arrondissement,Goutte d'Or 2,59951.4150002616,13,0,0.41956542510834693,0.110436853451982,1.9,27.9,0.0,9.3
751207810,Paris 20e Arrondissement,Saint-Fargeau 10,46140.95500012116,7,1,0.5323859297006658,0.07864450795363219,2.4,19.9,50.0,17.2
751134908,Paris 13e Arrondissement,Salpêtrière 8,571820.020002391,33,0,0.8991370513885176,0.07003908306581691,4.1,17.7,0.0,7.4
751166223,Paris 16e Arrondissement,Muette 23,98208.49000012733,7,0,22.804935859797027,0.036301044087469765,100.0,9.2,0.0,52.8
751031202,Paris 3e Arrondissement,Sainte-Avoye 2,54498.8250002152,1,1,4.8195556496065555,0.021026427455218013,21.8,5.3,50.0,22.5
751135124,Paris 13e Arrondissement,Maison Blanche 24,94833.28000027298,32,0,1.5213561786564684,0.252477501976899,6.9,63.8,0.0,22.6
751186920,Paris 18e Arrondissement,Grandes Carrières 20,37882.09000031096,0,0,0.0,0.0,0.0,0.0,0.0,0.0
751197411,Paris 19e Arrondissement,Pont de Flandre 11,140914.83000083928,6,0,1.6030520350025723,0.021685261284040795,7.2,5.5,0.0,5.2
751072501,Paris 7e Arrondissement,Saint-Thomas d'Aquin 1,96068.21000025907,2,0,1.3453419673935016,0.010602796031958786,6.1,2.7,0.0,3.9
751083207,Paris 8e Arrondissement,Europe 7,70808.94000030059,45,0,0.44588244064630655,0.4034473000881185,2.0,100.0,0.0,31.0
751124610,Paris 12e Arrondissement,Picpus 10,42111.655000293234,6,0,0.3604364434368188,0.07256363843556166,1.6,18.3,0.0,6.3
751145309,Paris 14e Arrondissement,Montparnasse 9,62502.320000124026,3,0,0.8990601437689781,0.024445291849633156,4.1,6.2,0.0,3.9
751145601,Paris 14e Arrondissement,Plaisance 1,173001.09500181684,10,0,13.678391320748611,0.036430611877762205,61.8,9.2,0.0,33.7
751155808,Paris 15e Arrondissement,Necker 8,67239.48000013555,2,0,0.0,0.01514871375843592,0.0,3.8,0.0,1.1
751093408,Paris 9e Arrondissement,Chaussée d'Antin 8,82121.63000013551,0,0,0.2759765578918846,0.0,1.2,0.0,0.0,0.6
751072899,Paris 7e Arrondissement,Seine et Berges 3,208737.73500187887,25,0,1.8548116507907157,0.07563639777241958,8.4,19.1,0.0,9.9
751124813,Paris 12e Arrondissement,Quinze-Vingts 13,82348.78500032055,5,0,0.0,0.030923092422801543,0.0,7.8,0.0,2.3
751104088,Paris 10e Arrondissement,Canal Saint-Martin 2,66435.45500018298,15,0,5.688101517872833,0.1211806804264118,25.7,30.6,0.0,22.0
751104004,Paris 10e Arrondissement,Hôpital Saint-Louis 4,34152.72000002083,0,0,0.0,0.0,0.0,0.0,0.0,0.0
751114213,Paris 11e Arrondissement,Saint-Ambroise 13,53741.135000015456,4,0,0.3595190890700621,0.03376122129253662,1.6,8.5,0.0,3.4
751134904,Paris 13e Arrondissement,Salpêtrière 4,47451.4250003493,17,1,12.76399221367776,0.22270960716615062,57.7,56.3,50.0,55.7
751145511,Paris 14e Arrondissement,Petit Montrouge 11,58245.8899998671,6,0,0.0,0.0814275016511775,0.0,20.6,0.0,6.2
751155704,Paris 15e Arrondissement,Saint-Lambert 4,172322.04000057705,15,2,34.931700378115224,0.04968915141856083,100.0,12.6,100.0,73.8
751156016,Paris 15e Arrondissement,Javel 16,45494.12000015473,0,0,0.7346448508357745,0.0,3.3,0.0,0.0,1.6
751186917,Paris 18e Arrondissement,Grandes Carrières 17,46530.64500024023,13,0,0.6932275078844469,0.14710597268662182,3.1,37.2,0.0,12.7
751197408,Paris 19e Arrondissement,Pont de Flandre 8,56703.36000042769,11,0,7.4100784617087525,0.12237644327874571,33.5,30.9,0.0,26.0
751197518,Paris 19e Arrondissement,Amérique 18,69642.28500018302,20,0,0.190474691168314,0.31994487304382374,0.9,80.8,0.0,24.7
751124899,Paris 12e Arrondissement,Seine et Berges,126177.67000096326,7,0,1.9927026025672967,0.028254371199208542,9.0,7.1,0.0,6.6
751176516,Paris 17e Arrondissement,Ternes 16,55491.19500010939,3,0,10.09469649779799,0.03785907383700923,45.6,9.6,0.0,25.7
751041588,Paris 4e Arrondissement,Bassin de l'Arsenal,35916.22500007845,21,0,2.3761287586093114,0.2507396949398813,10.7,63.3,0.0,24.3
751020701,Paris 2e Arrondissement,Mail 1,53601.4950001674,5,1,0.2577743369772856,0.04750761316381889,1.2,12.0,50.0,14.2
751124618,Paris 12e Arrondissement,Picpus 18,60273.98999962488,1,0,0.0,0.00844967817622883,0.0,2.1,0.0,0.6
751145503,Paris 14e Arrondissement,Petit Montrouge 3,229256.51999948962,24,1,10.755221462321483,0.06081385608959375,48.6,15.4,50.0,38.9
751187104,Paris 18e Arrondissement,Goutte d'Or 4,65422.165000297064,16,1,11.149173762464276,0.12455615136350258,50.4,31.5,50.0,44.6
751208009,Paris 20e Arrondissement,Charonne 9,145897.2600002586,44,0,0.9013270581498726,0.17213928499998266,4.1,43.5,0.0,15.1
751124506,Paris 12e Arrondissement,Bel-Air 6,47992.36000021989,1,0,0.0,0.010612018619041274,0.0,2.7,0.0,0.8
751197306,Paris 19e Arrondissement,Villette 6,65378.57000045792,0,2,10.535584049915728,0.0,47.6,0.0,100.0,43.8
751197405,Paris 19e Arrondissement,Pont de Flandre 5,67848.09999992428,4,0,0.0,0.020173483275019163,0.0,5.1,0.0,1.5
751197609,Paris 19e Arrondissement,Combat 9,79237.76000014078,4,1,0.6451741410430069,0.03735948544613066,2.9,9.4,50.0,14.3
751010203,Paris 1er Arrondissement,Les Halles 3,89268.34500028603,8,0,0.8027577258581969,0.049435757569359376,3.6,12.5,0.0,5.6
751052002,Paris 5e Arrondissement,Sorbonne 2,64581.62000041736,5,0,0.172123929392733,0.0394303996935021,0.8,10.0,0.0,3.4
751124504,Paris 12e Arrondissement,Bel-Air 4,62577.27000022216,9,0,0.0,0.07324803975996896,0.0,18.5,0.0,5.6
751135014,Paris 13e Arrondissement,Gare 14,101547.46999992807,6,0,0.15721668254714932,0.03636126709739384,0.7,9.2,0.0,3.1
751135201,Paris 13e Arrondissement,Croulebarbe 1,129146.06500033538,34,0,1.8561061511108452,0.16439733884577673,8.4,41.5,0.0,16.6
751166116,Paris 16e Arrondissement,Auteuil 16,132298.76000038965,27,1,22.561241499645515,0.10644112888684237,100.0,26.9,50.0,68.1
751176502,Paris 17e Arrondissement,Ternes 2,66313.38499996159,4,0,0.06218510047263134,0.031142951631282736,0.3,7.9,0.0,2.5
751176503,Paris 17e Arrondissement,Ternes 3,56071.340000065706,8,0,0.35406084640496077,0.07266397669732427,1.6,18.4,0.0,6.3
751176509,Paris 17e Arrondissement,Ternes 9,50991.26500003762,0,0,0.03140549742256268,0.0,0.1,0.0,0.0,0.0
751208011,Paris 20e Arrondissement,Charonne 11,30116.125000037868,4,1,0.31056987016869736,0.0982955789134735,1.4,24.8,50.0,18.1
751145311,Paris 14e Arrondissement,Montparnasse 11,81059.67000025912,5,0,0.0,0.045551563184505546,0.0,11.5,0.0,3.4
751166413,Paris 16e Arrondissement,Chaillot 13,37487.33000054226,6,0,0.0,0.3154285901872556,0.0,79.7,0.0,23.9
751124511,Paris 12e Arrondissement,Bel-Air 11,114625.75000038059,31,2,4.752373951921163,0.13773668093481262,21.5,34.8,100.0,41.2
751135007,Paris 13e Arrondissement,Gare 7,46651.04500008114,15,0,1.788934906587112,0.1953621545069021,8.1,49.3,0.0,18.8
751155723,Paris 15e Arrondissement,Saint-Lambert 23,52719.25499997421,0,0,0.0,0.0,0.0,0.0,0.0,0.0
751197502,Paris 19e Arrondissement,Amérique 2,49316.11000010891,4,2,0.38405125009073743,0.04130867725722409,1.7,10.4,100.0,24.0
751207713,Paris 20e Arrondissement,Belleville 13,47223.5449998021,4,0,0.0,0.04313914323003065,0.0,10.9,0.0,3.3
751083108,Paris 8e Arrondissement,Madeleine 8,52732.6000001334,7,0,0.0,0.0676065797106427,0.0,17.1,0.0,5.1
751083205,Paris 8e Arrondissement,Europe 5,100131.21000069202,9,0,0.03250175686063897,0.042661210950681094,0.1,10.8,0.0,3.3
751114301,Paris 11e Arrondissement,Roquette 1,43042.02000026606,2,1,1.2041313959772173,0.023665051867496782,5.4,6.0,50.0,14.5
751124806,Paris 12e Arrondissement,Quinze-Vingts 6,53477.309999909114,16,0,1.2575806979742685,0.15237739307229348,5.7,38.5,0.0,14.4
751124810,Paris 12e Arrondissement,Quinze-Vingts 10,71807.82000038441,0,1,1.1535976295608448,0.0,5.2,0.0,50.0,12.6
751145302,Paris 14e Arrondissement,Montparnasse 2,168330.22000042227,30,0,2.780556901043364,0.1408783670610834,12.6,35.6,0.0,17.0
751155911,Paris 15e Arrondissement,Grenelle 11,56034.29000011188,4,0,0.034996143025861466,0.03635601114196669,0.2,9.2,0.0,2.9
751156014,Paris 15e Arrondissement,Javel 14,109786.9299996852,20,1,5.613136921154397,0.09538836048586787,25.4,24.1,50.0,29.9
751156015,Paris 15e Arrondissement,Javel 15,36974.50500057884,4,0,0.0,0.05509697213104997,0.0,13.9,0.0,4.2
751166205,Paris 16e Arrondissement,Muette 5,58354.6549999735,16,0,0.0,0.33819432131685095,0.0,85.4,0.0,25.6
751176510,Paris 17e Arrondissement,Ternes 10,87329.17500073786,2,0,0.028796213062429632,0.010555755626690269,0.1,2.7,0.0,0.9
751176607,Paris 17e Arrondissement,Plaine Monceau 7,53980.155000106075,0,0,0.0,0.0,0.0,0.0,0.0,0.0
751020601,Paris 2e Arrondissement,Vivienne 1,117410.92500044941,0,0,2.398072952591947,0.0,10.8,0.0,0.0,5.4
751145622,Paris 14e Arrondissement,Plaisance 22,44555.0800001582,1,0,0.09311824982983177,0.025719078279235006,0.4,6.5,0.0,2.2
751082905,Paris 8e Arrondissement,Champs Élysées 5,72638.34500006947,4,0,0.0,0.028045562871432603,0.0,7.1,0.0,2.1
751166410,Paris 16e Arrondissement,Chaillot 10,144435.22500070184,10,0,25.23684105204741,0.04003908334797836,100.0,10.1,0.0,53.0
751166128,Paris 16e Arrondissement,Auteuil 28,64257.91999983925,8,0,0.04870330447964875,0.06340644924645418,0.2,16.0,0.0,4.9
751197508,Paris 19e Arrondissement,Amérique 8,47826.64000008183,4,0,0.05554963208870275,0.04259515766888025,0.3,10.8,0.0,3.4
751041402,Paris 4e Arrondissement,Saint-Gervais 2,80416.61500018343,2,1,2.5213489322378644,0.012666432624474516,11.4,3.2,50.0,16.7
751114316,Paris 11e Arrondissement,Roquette 16,44569.130000065226,4,0,0.0,0.058563877434970435,0.0,14.8,0.0,4.4
751135112,Paris 13e Arrondissement,Maison Blanche 12,67458.22500030055,12,0,0.3214595530074401,0.12032486917126117,1.5,30.4,0.0,9.9
751166220,Paris 16e Arrondissement,Muette 20,71421.31000033533,1,0,1.089208570212063,0.007130866374359051,4.9,1.8,0.0,3.0
751176608,Paris 17e Arrondissement,Plaine Monceau 8,54702.83500028631,3,0,0.07548922367768444,0.027930681356353803,0.3,7.1,0.0,2.3
751031204,Paris 3e Arrondissement,Sainte-Avoye 4,47577.32000040542,3,0,0.0,0.03211377718772675,0.0,8.1,0.0,2.4
751104006,Paris 10e Arrondissement,Hôpital Saint-Louis 6,70754.52000004327,10,1,3.1188960551019655,0.07905277740585548,14.1,20.0,50.0,23.0
751114102,Paris 11e Arrondissement,Folie Méricourt 2,46081.23500001534,5,0,0.005801871906115279,0.04559003787143117,0.0,11.5,0.0,3.4
751114309,Paris 11e Arrondissement,Roquette 9,46239.78500014809,0,0,1.8110953281380682,0.0,8.2,0.0,0.0,4.1
751124623,Paris 12e Arrondissement,Picpus 23,91654.95000019307,10,0,6.413316856593592,0.07501497236707233,29.0,18.9,0.0,20.2
751124702,Paris 12e Arrondissement,Bercy 2,201989.58000133024,11,0,0.0,0.027735361382492215,0.0,7.0,0.0,2.1
751124802,Paris 12e Arrondissement,Quinze-Vingts 2,73985.87500019607,23,0,1.6138621300252936,0.15832486689563993,7.3,40.0,0.0,15.6
751135013,Paris 13e Arrondissement,Gare 13,56906.42500021911,0,0,4.166829229691246,0.0,18.8,0.0,0.0,9.4
751145621,Paris 14e Arrondissement,Plaisance 21,50488.09000020553,8,0,0.27531379372652437,0.0806995579182325,1.2,20.4,0.0,6.7
751155713,Paris 15e Arrondissement,Saint-Lambert 13,43536.65499995744,7,0,0.0,0.08188664759067826,0.0,20.7,0.0,6.2
751155731,Paris 15e Arrondissement,Saint-Lambert 31,61790.300000300085,7,0,4.875227904039205,0.06696890159732487,22.0,16.9,0.0,16.1
751176508,Paris 17e Arrondissement,Ternes 8,76432.5100001793,1,0,0.4858236675950415,0.013060146828489948,2.2,3.3,0.0,2.1
751186906,Paris 18e Arrondissement,Grandes Carrières 6,41181.08000023352,5,0,0.07950900866905503,0.06183614148671879,0.4,15.6,0.0,4.9
751208017,Paris 20e Arrondissement,Charonne 17,57105.27500019126,3,2,3.3512435162081218,0.026755627280966213,15.1,6.8,100.0,29.6
751083005,Paris 8e Arrondissement,Faubourg du Roule 5,166122.98000027833,7,0,0.0,0.0214604308522065,0.0,5.4,0.0,1.6
751093409,Paris 9e Arrondissement,Chaussée d'Antin 9,60252.20000029401,0,0,0.023200077825360866,0.0,0.1,0.0,0.0,0.0
751166377,Paris 16e Arrondissement,Bois de Boulogne 3,1849699.630005026,99,1,87.75231026279772,0.04242297066460183,100.0,10.7,50.0,63.2
751031203,Paris 3e Arrondissement,Sainte-Avoye 3,43197.219999649176,5,0,0.24501473843914945,0.058950068765791105,1.1,14.9,0.0,5.0
751052001,Paris 5e Arrondissement,Sorbonne 1,105540.84499993765,2,0,0.005490305365397949,0.009651160513152344,0.0,2.4,0.0,0.7
751072805,Paris 7e Arrondissement,Gros Caillou 5,76259.5900005282,8,0,0.0,0.05342759570467531,0.0,13.5,0.0,4.0
751145406,Paris 14e Arrondissement,Parc de Montsouris 6,103793.51500036169,5,0,0.040599178246479545,0.027907523550603344,0.2,7.0,0.0,2.2
751166405,Paris 16e Arrondissement,Chaillot 5,65710.18000001626,4,0,0.0,0.04725951518635763,0.0,11.9,0.0,3.6
751041301,Paris 4e Arrondissement,Saint-Merri 1,43828.40000004956,6,0,0.0,0.10385575043631665,0.0,26.2,0.0,7.9
751103906,Paris 10e Arrondissement,Porte Saint-Martin 6,65982.5700004418,3,0,0.04988441403791416,0.03519700626364489,0.2,8.9,0.0,2.8
751124613,Paris 12e Arrondissement,Picpus 13,153504.3850008198,41,2,9.49695021517952,0.15220376698532398,42.9,38.4,100.0,53.0
751124622,Paris 12e Arrondissement,Picpus 22,47751.38500048287,1,0,2.804234236805464,0.010665571645490807,12.7,2.7,0.0,7.2
751135115,Paris 13e Arrondissement,Maison Blanche 15,40531.515000236235,41,0,0.42112862363792236,0.5528788150950749,1.9,100.0,0.0,31.0
751135205,Paris 13e Arrondissement,Croulebarbe 5,57758.68500010637,2,0,0.0,0.024887814637804706,0.0,6.3,0.0,1.9
751155724,Paris 15e Arrondissement,Saint-Lambert 24,65413.16000058264,1,0,1.339416844885047,0.007785831136877179,6.1,2.0,0.0,3.6
751155803,Paris 15e Arrondissement,Necker 3,112201.93500013226,3,0,0.5807689580033771,0.013617300393976219,2.6,3.4,0.0,2.3
751156010,Paris 15e Arrondissement,Javel 10,68789.37499986912,12,1,7.1860329359237,0.1082790959608933,32.5,27.4,50.0,34.5
751166121,Paris 16e Arrondissement,Auteuil 21,206241.0450004356,83,1,4.599995386111202,0.23666306552761782,20.8,59.8,50.0,38.3
751186928,Paris 18e Arrondissement,Grandes Carrières 28,45867.43000010391,14,0,0.4480440563131519,0.17457711270985313,2.0,44.1,0.0,14.2
751197403,Paris 19e Arrondissement,Pont de Flandre 3,46925.56000013544,0,0,2.2437130851909752,0.0,10.1,0.0,0.0,5.0
751207904,Paris 20e Arrondissement,Père Lachaise 4,58101.395000314005,4,0,0.5557724087816752,0.053141682673300404,2.5,13.4,0.0,5.3
751062204,Paris 6e Arrondissement,Odéon 4,122774.76000017977,12,0,0.27911273640160966,0.1267797504500483,1.3,32.0,0.0,10.2
751124507,Paris 12e Arrondissement,Bel-Air 7,52552.71999993043,0,0,1.1536425512501076,0.0,5.2,0.0,0.0,2.6
751145301,Paris 14e Arrondissement,Montparnasse 1,113682.45999998593,8,0,0.08888869037160554,0.038359879270016425,0.4,9.7,0.0,3.1
751145501,Paris 14e Arrondissement,Petit Montrouge 1,139903.75500037166,27,0,1.073665257763641,0.09828890642072637,4.9,24.8,0.0,9.9
751156002,Paris 15e Arrondissement,Javel 2,64957.715000411554,36,0,4.356141370239581,0.28666538442175465,19.7,72.4,0.0,31.6
751176715,Paris 17e Arrondissement,Batignolles 15,52953.4349997189,7,0,0.0,0.0819196550504368,0.0,20.7,0.0,6.2
751197314,Paris 19e Arrondissement,Villette 14,89597.31500023516,6,0,1.6225791473905355,0.03730305762980766,7.3,9.4,0.0,6.5
751156022,Paris 15e Arrondissement,Javel 22,34491.46500001192,0,0,10.9732725296986,0.0,49.6,0.0,0.0,24.8
751020703,Paris 2e Arrondissement,Mail 3,91203.56500073842,3,0,0.07064658072977219,0.019349134093482507,0.3,4.9,0.0,1.6
751051801,Paris 5e Arrondissement,Jardin des Plantes 1,40135.819999822575,5,0,0.3999314603264294,0.06344654449520609,1.8,16.0,0.0,5.7
751072703,Paris 7e Arrondissement,École Militaire 3,42720.320000118736,10,0,0.0,0.14082424590585754,0.0,35.6,0.0,10.7
751135010,Paris 13e Arrondissement,Gare 10,64362.45000036659,2,0,3.5178501278933503,0.015825867967772026,15.9,4.0,0.0,9.2
751145613,Paris 14e Arrondissement,Plaisance 13,62494.98500040537,2,1,6.16803509313627,0.020882804169727803,27.9,5.3,50.0,25.5
751155807,Paris 15e Arrondissement,Necker 7,99648.90000067586,6,0,0.03916644951140151,0.03641518072422879,0.2,9.2,0.0,2.9
751155916,Paris 15e Arrondissement,Grenelle 16,45507.350000229504,3,0,9.852166041489838,0.03357452046041991,44.5,8.5,0.0,24.8
751166125,Paris 16e Arrondissement,Auteuil 25,73758.47500040008,0,0,0.008785231975537025,0.0,0.0,0.0,0.0,0.0
751186909,Paris 18e Arrondissement,Grandes Carrières 9,43116.63000047805,2,0,3.387992545956464,0.023624101321852768,15.3,6.0,0.0,9.4
751187103,Paris 18e Arrondissement,Goutte d'Or 3,41031.60999984263,3,2,0.7788227318925306,0.041239799144111605,3.5,10.4,100.0,24.9
751207814,Paris 20e Arrondissement,Saint-Fargeau 14,79737.63500035343,3,0,3.8459354511319357,0.01916143429229401,17.4,4.8,0.0,10.1
751207816,Paris 20e Arrondissement,Saint-Fargeau 16,76469.49000033407,24,0,1.46502532934103,0.1598428292042246,6.6,40.4,0.0,15.4
751082902,Paris 8e Arrondissement,Champs Élysées 2,179592.84500021255,16,0,1.6514374337741167,0.04491254936068144,7.5,11.3,0.0,7.1
751031004,Paris 3e Arrondissement,Enfants Rouges 4,79443.87500026214,6,0,8.44613689513606,0.03846457524075088,38.2,9.7,0.0,22.0
751124501,Paris 12e Arrondissement,Bel-Air 1,326429.1850010901,28,0,2.34814934536852,0.04368568607303358,10.6,11.0,0.0,8.6
751135106,Paris 13e Arrondissement,Maison Blanche 6,96281.11000034703,11,1,1.8515441725870667,0.07438606014315245,8.4,18.8,50.0,19.8
751166210,Paris 16e Arrondissement,Muette 10,55930.81500015231,3,0,0.0,0.027317453780675904,0.0,6.9,0.0,2.1
751176705,Paris 17e Arrondissement,Batignolles 5,41162.66999980828,0,0,1.1595087049450579,0.0,5.2,0.0,0.0,2.6
751176813,Paris 17e Arrondissement,Épinettes 13,75144.83500022136,22,0,6.088383917609125,0.1491054973190962,27.5,37.7,0.0,25.1
751187003,Paris 18e Arrondissement,Clignancourt 3,40694.65500001623,0,0,1.0401345249659872,0.0,4.7,0.0,0.0,2.4
751207714,Paris 20e Arrondissement,Belleville 14,56911.37499998962,2,1,1.7917691225308527,0.02293162892925676,8.1,5.8,50.0,15.8
751207803,Paris 20e Arrondissement,Saint-Fargeau 3,35221.57000013276,10,0,0.7871659311482143,0.09579597938239164,3.6,24.2,0.0,9.1
751083107,Paris 8e Arrondissement,Madeleine 7,47252.70500044049,3,0,8.070739197272193,0.03233439130453912,36.5,8.2,0.0,20.7
751051808,Paris 5e Arrondissement,Jardin des Plantes 8,42935.72000031993,0,0,0.0,0.0,0.0,0.0,0.0,0.0
751072504,Paris 7e Arrondissement,Saint-Thomas d'Aquin 4,109142.14500035561,1,0,0.0,0.00466635338614983,0.0,1.2,0.0,0.4
751093501,Paris 9e Arrondissement,Faubourg Montmartre 1,117004.1000003907,3,0,0.06553053432474432,0.014037790237289766,0.3,3.5,0.0,1.2
751135004,Paris 13e Arrondissement,Gare 4,17785.289999905817,5,1,1.0025126572793075,0.18097818866645055,4.5,45.7,50.0,26.0
751135006,Paris 13e Arrondissement,Gare 6,52202.705000235,7,1,1.056727177861377,0.08980507817925842,4.8,22.7,50.0,19.2
751166107,Paris 16e Arrondissement,Auteuil 7,69952.2450001965,4,0,0.016313648492525003,0.03321783552672462,0.1,8.4,0.0,2.6
751166111,Paris 16e Arrondissement,Auteuil 11,56558.83500038819,8,0,0.0,0.08723311284284573,0.0,22.0,0.0,6.6
751166308,Paris 16e Arrondissement,Porte Dauphine 8,94919.11500033255,10,0,0.0,0.049899865863669415,0.0,12.6,0.0,3.8
751176709,Paris 17e Arrondissement,Batignolles 9,43792.920000325255,0,0,0.0,0.0,0.0,0.0,0.0,0.0
751176808,Paris 17e Arrondissement,Épinettes 8,44690.7499999088,3,0,0.18216864077018916,0.05082616308323682,0.8,12.8,0.0,4.2
751197316,Paris 19e Arrondissement,Villette 16,70694.2650000585,12,0,0.12276612180811629,0.08645043292724981,0.6,21.8,0.0,6.8
751197612,Paris 19e Arrondissement,Combat 12,80605.72000053403,42,0,0.1340189311302812,0.3186821954429751,0.6,80.5,0.0,24.4
751156008,Paris 15e Arrondissement,Javel 8,64432.62500031599,21,0,13.347011193869232,0.1704368101297584,60.3,43.1,0.0,43.1
751187203,Paris 18e Arrondissement,Chapelle 3,40761.6900001825,3,0,0.08540198513625709,0.05153969937957952,0.4,13.0,0.0,4.1
751208007,Paris 20e Arrondissement,Charonne 7,118854.68500040851,1,0,12.448376150397648,0.004285029386029794,56.2,1.1,0.0,28.4
751041302,Paris 4e Arrondissement,Saint-Merri 2,105120.72500026683,4,0,0.39410528005136264,0.013626185396109304,1.8,3.4,0.0,1.9
751103705,Paris 10e Arrondissement,Saint-Vincent de Paul 5,70225.95000050144,4,0,0.6837440423939164,0.019490409322772094,3.1,4.9,0.0,3.0
751135028,Paris 13e Arrondissement,Gare 28,121565.57000023499,52,2,28.74949660150034,0.28020250750466574,100.0,70.8,100.0,91.2
751156012,Paris 15e Arrondissement,Javel 12,93202.7150000952,12,0,4.819554776406018,0.06557265863684913,21.8,16.6,0.0,15.9
751166108,Paris 16e Arrondissement,Auteuil 8,121843.165000643,17,0,1.7648861152911515,0.08803976131395748,8.0,22.2,0.0,10.7
751186913,Paris 18e Arrondissement,Grandes Carrières 13,35774.26500026634,0,0,0.03656201201799875,0.0,0.2,0.0,0.0,0.1
751041305,Paris 4e Arrondissement,Saint-Merri 5,8817.42499997974,0,0,0.0,0.0,0.0,0.0,0.0,0.0
751083101,Paris 8e Arrondissement,Madeleine 1,122533.40999964345,17,0,0.0,0.052474339047050775,0.0,13.3,0.0,4.0
751062199,Paris 6e Arrondissement,Seine et Berges 1,40038.04500041721,3,0,0.0,0.038160890564618584,0.0,9.6,0.0,2.9
751072810,Paris 7e Arrondissement,Gros Caillou 10,100266.81500084687,4,0,0.0,0.023174787880935944,0.0,5.9,0.0,1.8
751093307,Paris 9e Arrondissement,Saint-Georges 7,72816.27499965938,21,0,0.42705378827341756,0.14948478026364057,1.9,37.8,0.0,12.3
751103904,Paris 10e Arrondissement,Porte Saint-Martin 4,80289.37000012235,10,1,0.9864848583612618,0.07042597068777899,4.5,17.8,50.0,17.6
751114206,Paris 11e Arrondissement,Saint-Ambroise 6,94619.28000008313,6,1,6.21572481350201,0.03532317942946581,28.1,8.9,50.0,26.7
751176603,Paris 17e Arrondissement,Plaine Monceau 3,157194.22500070886,9,0,0.0,0.029305024868636526,0.0,7.4,0.0,2.2
751186912,Paris 18e Arrondissement,Grandes Carrières 12,42319.54999987682,4,0,0.0051573595327930235,0.04813811280087312,0.0,12.2,0.0,3.7
751187005,Paris 18e Arrondissement,Clignancourt 5,88363.91000048636,18,0,21.177758112480404,0.1218428834828753,95.7,30.8,0.0,57.1
751197616,Paris 19e Arrondissement,Combat 16,27942.924999961357,1,0,0.468931392504128,0.01822628869006267,2.1,4.6,0.0,2.4
751103708,Paris 10e Arrondissement,Saint-Vincent de Paul 8,32519.934999999143,1,0,0.07013993037788732,0.015661034313078376,0.3,4.0,0.0,1.3
751114307,Paris 11e Arrondissement,Roquette 7,56906.25999984608,3,0,0.004226660985932471,0.026849198202207065,0.0,6.8,0.0,2.0
751124703,Paris 12e Arrondissement,Bercy 3,406945.7250004365,9,0,0.5223611634337895,0.012292937028049842,2.4,3.1,0.0,2.1
751166303,Paris 16e Arrondissement,Porte Dauphine 3,83723.11000024437,11,0,0.0,0.07279946600919907,0.0,18.4,0.0,5.5
751197521,Paris 19e Arrondissement,Amérique 21,66007.62000043466,2,0,0.20039135813230366,0.015431424974592673,0.9,3.9,0.0,1.6
751207916,Paris 20e Arrondissement,Père Lachaise 16,55893.62500038006,7,0,2.972582466992114,0.06378313672148148,13.4,16.1,0.0,11.5
751083004,Paris 8e Arrondissement,Faubourg du Roule 4,143112.38500006284,10,0,0.0,0.038042635466421476,0.0,9.6,0.0,2.9
751103704,Paris 10e Arrondissement,Saint-Vincent de Paul 4,107657.5950001589,21,1,3.1330538416930467,0.10485597234087657,14.2,26.5,50.0,25.0
751114212,Paris 11e Arrondissement,Saint-Ambroise 12,59358.8750001876,8,0,0.15269238666262183,0.06863955125732493,0.7,17.3,0.0,5.5
751114321,Paris 11e Arrondissement,Roquette 21,50468.670000235885,3,0,0.0,0.04288813685876129,0.0,10.8,0.0,3.2
