X,Y,nom,id,objectid,numero_uai,appellatio,denominati,patronyme_,adresse_ua,lieu_dit_u,code_posta,localite_a,libelle_co,code_depar,code_acade,code_commu
662871.200000003,6844828.8045,Collège Louis Pasteur,0910009R,895,0910009R,Collège Louis Pasteur,COLLEGE,LOUIS PASTEUR,18 RUE DE SOULINS, ,91805,BRUNOY CEDEX,Brunoy,91,25,91114
664625.799999997,6845337.4045,Collège Albert Camus,0910714G,896,0910714G,Collège Albert Camus,COLLEGE,ALBERT CAMUS,107  ROUTE DE BRIE, ,91805,BRUNOY CEDEX,Brunoy,91,25,91114
651515.700000003,6841590.1045,Collège Jean Mermoz,0910716J,897,0910716J,Collège Jean Mermoz,COLLEGE,JEAN MERMOZ,7  AVENUE OUZILLEAU, ,91600,SAVIGNY SUR ORGE,Savigny-sur-Orge,91,25,91589
649173.100000001,6845086.4045,Collège Les Dines Chiens,0910777A,898,0910777A,Collège Les Dines Chiens,COLLEGE,LES DINES CHIENS,5  AVENUE DE CARLET, ,91380,CHILLY MAZARIN,Chilly-Mazarin,91,25,91161
653206.0,6841110.8045,Collège Les Sablons,0910971L,899,0910971L,Collège Les Sablons,COLLEGE,LES SABLONS,53 rue DUPARCHY, ,91170,VIRY CHATILLON,Viry-Châtillon,91,25,91687
661455.899999999,6846621.6045,Collège Bellevue,0910979V,900,0910979V,Collège Bellevue,COLLEGE,BELLEVUE,102  RUE DU VIEUX CHATEAU, ,91560,CROSNE,Crosne,91,25,91191
646982.700000003,6843647.8045,Collège Picasso,0911029Z,901,0911029Z,Collège Picasso,COLLEGE,PICASSO,32 rue DU PONT NEUF, ,91160,SAULX LES CHARTREUX,Saulx-les-Chartreux,91,25,91587
643135.200000003,6838554.6045,Collège Pierre Mendès France,0911032C,902,0911032C,Collège Pierre Mendès France,COLLEGE,PIERRE MENDES FRANCE,7  ROUTE DE NOZAY, ,91460,MARCOUSSIS,Marcoussis,91,25,91363
656641.200000003,6835474.7045,Collège Paul Fort,0911250P,903,0911250P,Collège Paul Fort,COLLEGE,PAUL FORT,Rue DU CYGNE, ,91080,COURCOURONNES,Courcouronnes,91,25,91182
635208.800099999,6827705.0046,Collège du Pont de Bois,0911256W,904,0911256W,Collège du Pont de Bois,COLLEGE,DU PONT DE BOIS,12 rue DU VIEUX CHATRE, ,91530,ST CHERON,Saint-Chéron,91,25,91540
638390.299999997,6842822.3045,Collège Aimé Césaire,0911334F,905,0911334F,Collège Aimé Césaire,COLLEGE,AIME CESAIRE,1 rue DE VENDEE, ,91940,LES ULIS,Les Ulis,91,25,91692
634955.200099997,6843343.9045,Collège Les Goussons,0911354C,906,0911354C,Collège Les Goussons,COLLEGE,LES GOUSSONS,1 allée DES GOUSSONS, ,91190,GIF SUR YVETTE,Gif-sur-Yvette,91,25,91272
631770.200099997,6801918.7046,Collège Hubert Robert,0911403F,907,0911403F,Collège Hubert Robert,COLLEGE,HUBERT ROBERT,Rue DE CHARTRES, ,91660,MEREVILLE,Méréville,91,25,91390
653232.799999997,6846082.4045,Collège Pierre Ronsard,0911441X,908,0911441X,Collège Pierre Ronsard,COLLEGE,PIERRE RONSARD,36  RUE HENRI DUGRES, ,91550,PARAY VIEILLE POSTE,Paray-Vieille-Poste,91,25,91479
652583.299999997,6840907.0045,Collège Charles Péguy,0911488Y,909,0911488Y,Collège Charles Péguy,COLLEGE,CHARLES PEGUY,9 rue DE VIRY, ,91390,MORSANG SUR ORGE,Morsang-sur-Orge,91,25,91434
649103.600000001,6833502.5045,Collège Pablo Neruda,0911490A,910,0911490A,Collège Pablo Neruda,COLLEGE,PABLO NERUDA,2 avenue DES CIGOGNES, ,91220,BRETIGNY SUR ORGE,Brétigny-sur-Orge,91,25,91103
663608.799999997,6834970.1045,Collège Camille Claudel,0911948Y,911,0911948Y,Collège Camille Claudel,COLLEGE,CAMILLE CLAUDEL,PLACE MARGUERITE YOURCENAR, ,91280,ST PIERRE DU PERRAY,Saint-Pierre-du-Perray,91,25,91573
659322.899999999,6832518.8045,Collège Rosa Parks,0912257J,912,0912257J,Collège Rosa Parks,COLLEGE,ROSA PARKS,Route DE LISSES, ,91100,VILLABE,Villabé,91,25,91659
647488.399999999,6854545.5045,Collège Les Ormeaux,0920081N,913,0920081N,Collège Les Ormeaux,COLLEGE,LES ORMEAUX,15 rue D ESTIENNE D ORVES, ,92260,FONTENAY AUX ROSES,Fontenay-aux-Roses,92,25,92032
645311.100000001,6853902.7045,Collège Romain Rolland,0920624D,914,0920624D,Collège Romain Rolland,COLLEGE,ROMAIN ROLLAND,Place WOKING, ,92350,LE PLESSIS ROBINSON,Le Plessis-Robinson,92,25,92060
642270.299999997,6860675.9045,Collège Gounod,0920700L,915,0920700L,Collège Gounod,COLLEGE,GOUNOD,6 bis rue GOUNOD, ,92210,ST CLOUD,Saint-Cloud,92,25,92064
648764.5,6869555.9045,Collège Edouard Vaillant,0921157H,916,0921157H,Collège Edouard Vaillant,COLLEGE,EDOUARD VAILLANT,66 rue Henri Barbusse, ,92230,GENNEVILLIERS,Gennevilliers,92,25,92036
645634.200000003,6870469.0045,Collège Jean-Baptiste Clément,0921160L,917,0921160L,Collège Jean-Baptiste Clément,COLLEGE,JEAN-BAPTISTE CLEMENT,58 rue DU PDT KENNEDY, ,92700,COLOMBES,Colombes,92,25,92025
643736.5,6860218.6045,Collège Bartholdi,0921237V,918,0921237V,Collège Bartholdi,COLLEGE,BARTHOLDI,28 rue DE L ANCIENNE MAIRIE, ,92100,BOULOGNE BILLANCOURT,Boulogne-Billancourt,92,25,92012
648142.200000003,6857591.2045,Collège Paul Bert,0921241Z,919,0921241Z,Collège Paul Bert,COLLEGE,PAUL BERT,112 rue PAUL VAILLANT COUTURIER, ,92240,MALAKOFF,Malakoff,92,25,92046
647508.100000001,6849453.5045,Collège Anne Frank,0921243B,920,0921243B,Collège Anne Frank,COLLEGE,ANNE FRANK,112 rue ADOLPHE PAJEAUD, ,92160,ANTONY,Antony,92,25,92002
642236.700000003,6858480.9045,Collège de Sèvres,0921244C,921,0921244C,Collège de Sèvres,COLLEGE,DE SEVRES,Parvis Charles de Gaulle, ,92310,SEVRES,Sèvres,92,25,92072
647346.799999997,6865968.8045,Collège Danton,0921393P,922,0921393P,Collège Danton,COLLEGE,DANTON,77 rue DANTON, ,92300,LEVALLOIS PERRET,Levallois-Perret,92,25,92044
641079.0,6866930.3045,Collège André Doucet,0921394R,923,0921394R,Collège André Doucet,COLLEGE,ANDRE DOUCET,54 boulevard DE LA SEINE, ,92000,NANTERRE,Nanterre,92,25,92050
648288.799999997,6870239.1045,Collège Pasteur,0921541A,924,0921541A,Collège Pasteur,COLLEGE,PASTEUR,40 rue Jean Jaurès, ,92230,GENNEVILLIERS,Gennevilliers,92,25,92036
650749.799999997,6871521.1045,Collège Georges Pompidou,0921543C,925,0921543C,Collège Georges Pompidou,COLLEGE,GEORGES POMPIDOU,1 avenue Georges Pompidou, ,92390,VILLENEUVE LA GARENNE,Villeneuve-la-Garenne,92,25,92078
648116.600000001,6868523.7045,Collège Voltaire,0921547G,926,0921547G,Collège Voltaire,COLLEGE,VOLTAIRE,21 rue MONTAIGNE, ,92600,ASNIERES SUR SEINE,Asnières-sur-Seine,92,25,92004
642829.100000001,6865547.8045,Collège Evariste Galois,0921589C,927,0921589C,Collège Evariste Galois,COLLEGE,EVARISTE GALOIS,21 rue DES FONTENELLES, ,92000,NANTERRE,Nanterre,92,25,92050
647820.600000001,6870742.5045,Collège Guy Moquet,0921621M,928,0921621M,Collège Guy Moquet,COLLEGE,GUY MOQUET,1 rue Guy Môquet, ,92230,GENNEVILLIERS,Gennevilliers,92,25,92036
646761.200000003,6865385.4045,Collège Louis Pasteur,0921780K,929,0921780K,Collège Louis Pasteur,COLLEGE,LOUIS PASTEUR,17 boulevard D'INKERMANN, ,92200,NEUILLY SUR SEINE,Neuilly-sur-Seine,92,25,92051
644172.5,6855957.8045,Collège Rabelais,0921782M,930,0921782M,Collège Rabelais,COLLEGE,RABELAIS,6 rue GEORGES LANGROGNET, ,92190,MEUDON,Meudon,92,25,92048
637597.299999997,6859784.1045,Collège Yves du Manoir,0922143E,931,0922143E,Collège Yves du Manoir,COLLEGE,YVES DU MANOIR,ROUTE NAPOLEON III, ,92420,VAUCRESSON,Vaucresson,92,25,92076
644040.5,6867073.2045,Collège Georges Seurat,0922578C,932,0922578C,Collège Georges Seurat,COLLEGE,GEORGES SEURAT,75 rue DES FAUVELLES, ,92400,COURBEVOIE,Courbevoie,92,25,92026
648212.600000001,6867338.0045,Collège Vincent Van Gogh,0922595W,933,0922595W,Collège Vincent Van Gogh,COLLEGE,VINCENT VAN GOGH,19 rue GUSTAVE EIFFEL, ,92110,CLICHY,Clichy,92,25,92024
643022.600000001,6854613.4045,Collège Armande Béjart,0922701L,934,0922701L,Collège Armande Béjart,COLLEGE,ARMANDE BEJART,18 RUE DE LA ROSERAIE, ,92360,MEUDON,Meudon,92,25,92048
656160.799999997,6864882.7045,Collège privé Saint Joseph,0930917S,935,0930917S,Collège privé Saint Joseph,COLLEGE PRIVE,SAINT JOSEPH,15 rue DU CAPITAINE SOYER, ,93310,LE PRE ST GERVAIS,Le Pré-Saint-Gervais,93,24,93061
657019.899999999,6865841.2045,Collège privé Saint Joseph La Salle,0931528F,936,0931528F,Collège privé Saint Joseph La Salle,COLLEGE PRIVE,SAINT JOSEPH LA SALLE,12 avenue du 8 Mai 1945, ,93500,PANTIN,Pantin,93,24,93055
655177.700000003,6868171.7045,Collège Henri Wallon,0931709C,937,0931709C,Collège Henri Wallon,COLLEGE,HENRI WALLON,146 rue Jacques SALVATOR, ,93300,AUBERVILLIERS,Aubervilliers,93,24,93001
665018.799999997,6865737.5045,Collège privé Merkaz Hatorah Garçons,0931855L,938,0931855L,Collège privé Merkaz Hatorah Garçons,COLLEGE PRIVE,MERKAZ HATORAH GARCONS,92 chemin DES BOURDONS, ,93220,GAGNY,Gagny,93,24,93032
646997.600000001,6895269.3045,Section d'enseignement général et professionnel adapté du Collège Georges Brassens,0950935A,939,0950935A,Section d'enseignement général et professionnel adapté du Collège Georges Brassens,SEGPA,CLG GEORGES BRASSENS,15 RUE JEAN CATELAS, ,95340,PERSAN,Persan,95,25,95487
657043.899999999,6878410.8045,Section d'enseignement général et professionnel adapté du Collège Léon Blum,0950940F,940,0950940F,Section d'enseignement général et professionnel adapté du Collège Léon Blum,SEGPA,CLG LEON BLUM,2 rue Léon Blum, ,95400,VILLIERS LE BEL,Villiers-le-Bel,95,25,95680
653942.0,6881157.0045,Section d'enseignement général et professionnel adapté du Collège Jean Bullant,0950942H,941,0950942H,Section d'enseignement général et professionnel adapté du Collège Jean Bullant,SEGPA,CLG JEAN BULLANT,16 AVENUE FOCH, ,95440,ECOUEN,Ecouen,95,25,95205
631499.800099999,6883170.7045,Section d'enseignement général et professionnel adapté du Collège La Justice,0951402H,942,0951402H,Section d'enseignement général et professionnel adapté du Collège La Justice,SEGPA,CLG LA JUSTICE,Allée DES NATIONS, ,95000,CERGY,Cergy,95,25,95127
645043.600000001,6877395.7045,Section d'enseignement général et professionnel adapté du Collège Antoine De St Exupery,0951604C,943,0951604C,Section d'enseignement général et professionnel adapté du Collège Antoine De St Exupery,SEGPA,CLG ANTOINE DE ST EXUPERY,25 rue DU SYNDICAT, ,95120,ERMONT,Ermont,95,25,95219
649249.600000001,6863548.9045,Ecole secondaire privée Eurécole,0754407H,944,0754407H,Ecole secondaire privée Eurécole,ECOLE SECONDAIRE PRIVEE,EURECOLE,34  AVENUE DES CHAMPS ELYSEES, ,75008,PARIS,Paris  8e  Arrondissement,75,01,75108
655471.5,6864827.3045,Ecole Secondaire Privée Torat Hessed,0755675L,945,0755675L,Ecole Secondaire Privée Torat Hessed,ECOLE SECONDAIRE PRIVEE,TORAT HESSED,52 rue Miguel Hidalgo, ,75019,PARIS,Paris 19e  Arrondissement,75,01,75119
653953.299999997,6859078.9045,Ecole Secondaire Privée Merkaz Beth Myriam,0755728U,946,0755728U,Ecole Secondaire Privée Merkaz Beth Myriam,ECOLE SECONDAIRE PRIVEE,MERKAZ BETH MYRIAM,17 rue de Domrémy, ,75013,PARIS,Paris 13e  Arrondissement,75,01,75113
645976.299999997,6861101.2045,Collège ENIO,0755800X,947,0755800X,Collège ENIO,ECOLE SECONDAIRE PRIVEE,COLLEGE ENIO,6 bis rue Michel Ange, ,75016,PARIS,Paris 16e  Arrondissement,75,01,75116
673543.100000001,6824633.8046,Collège Georges Politzer,0771476L,948,0771476L,Collège Georges Politzer,COLLEGE,GEORGES POLITZER,Rue DU MARECHAL JUIN, ,77190,DAMMARIE LES LYS,Dammarie-les-Lys,77,24,77152
669551.200000003,6861308.1045,Collège Armand Lanoux,0771511Z,949,0771511Z,Collège Armand Lanoux,COLLEGE,ARMAND LANOUX,9  AVENUE DES PYRAMIDES, ,77420,CHAMPS SUR MARNE,Champs-sur-Marne,77,24,77083
675435.200000003,6886841.4045,Collège Jean-Jacques Rousseau,0771562E,950,0771562E,Collège Jean-Jacques Rousseau,COLLEGE,JEAN-JACQUES ROUSSEAU,Route DE BEAUMARCHAIS, ,77280,OTHIS,Othis,77,24,77349
669621.0,6835987.8045,Collège les Maillettes,0771618R,951,0771618R,Collège les Maillettes,COLLEGE,LES MAILLETTES,Rue DES MAILLETTES, ,77550,MOISSY CRAMAYEL,Moissy-Cramayel,77,24,77296
670819.0,6843783.8045,Collège Georges Brassens,0771993Y,952,0771993Y,Collège Georges Brassens,COLLEGE,GEORGES BRASSENS,1 chemin SAINT CHRISTOPHE, ,77170,BRIE COMTE ROBERT,Brie-Comte-Robert,77,24,77053
690565.100000001,6844640.0045,Collège Stéphane Mallarmé,0772227C,953,0772227C,Collège Stéphane Mallarmé,COLLEGE,STEPHANE MALLARME,Place D'AYEN DE NOAILLES, ,77610,FONTENAY TRESIGNY,Fontenay-Trésigny,77,24,77192
702533.600000001,6858043.6045,Collège George Sand,0772247Z,954,0772247Z,Collège George Sand,COLLEGE,GEORGE SAND,Rue DU MOULIN, ,77120,MOUROUX,Mouroux,77,24,77320
682774.100000001,6863601.4045,Collège Le Vieux Chêne,0772651N,955,0772651N,Collège Le Vieux Chêne,COLLEGE,LE VIEUX CHENE,1 chemin DU BICHERET, ,77700,CHESSY,Chessy,77,24,77111
636622.799999997,6857909.3045,Collège privé Saint Jean Hulst,0781597M,956,0781597M,Collège privé Saint Jean Hulst,COLLEGE PRIVE,ST JEAN HULST,26 RUE MAL DE LATTRE DE TASSIGNY, ,78000,VERSAILLES,Versailles,78,25,78646
644825.0,6879740.0045,Collège privé Le Rosaire,0950763N,957,0950763N,Collège privé Le Rosaire,COLLEGE PRIVE,LE ROSAIRE,39 rue du Général de Gaulle, ,95320,ST LEU LA FORET,Saint-Leu-la-Forêt,95,25,95563
667227.0,6860663.0045,Collège Clos Saint Vincent,0931214P,958,0931214P,Collège Clos Saint Vincent,COLLEGE,CLOS SAINT VINCENT,3 mail DU CLOS SAINT VINCENT, ,93160,NOISY LE GRAND,Noisy-le-Grand,93,24,93051
656411.700000003,6865884.4045,Collège Iréne et Frédéric Joliot Curie,0931217T,959,0931217T,Collège Iréne et Frédéric Joliot Curie,COLLEGE,IRENE ET FREDERIC JOLIOT CURIE,86 avenue JEAN LOLIVE, ,93500,PANTIN,Pantin,93,24,93055
657756.399999999,6864061.6045,Collège du Travail,0931220W,960,0931220W,Collège du Travail,COLLEGE,TRAVAIL LANGEVIN,174 rue SADI CARNOT, ,93170,BAGNOLET,Bagnolet,93,24,93006
658626.899999999,6865000.1045,Collège Pierre-André Houel,0931222Y,961,0931222Y,Collège Pierre-André Houel,COLLEGE,PIERRE-ANDRE HOUEL,17 rue DE L'ABBE HOUEL, ,93230,ROMAINVILLE,Romainville,93,24,93063
653340.399999999,6872323.2045,Collège Gustave Courbet,0931223Z,962,0931223Z,Collège Gustave Courbet,COLLEGE,GUSTAVE COURBET,17 rue François Mitterrand, ,93380,PIERREFITTE SUR SEINE,Pierrefitte-sur-Seine,93,24,93059
654986.0,6873128.0045,Collège Joliot-Curie,0931225B,963,0931225B,Collège Joliot-Curie,COLLEGE,JOLIOT CURIE,10 rue JEAN CHARDAVOINE, ,93240,STAINS,Stains,93,24,93072
665389.799999997,6862085.9045,Collège Albert Camus,0931228E,964,0931228E,Collège Albert Camus,COLLEGE,ALBERT CAMUS,9 boulevard de la République, ,93331,NEUILLY SUR MARNE CEDEX,Neuilly-sur-Marne,93,24,93050
660329.0,6866083.7045,Collège Jacques Prévert,0931610V,965,0931610V,Collège Jacques Prévert,COLLEGE,JACQUES PREVERT,35 boulevard Gambetta, ,93130,NOISY LE SEC,Noisy-le-Sec,93,24,93053
650804.399999999,6871969.3045,Collège Alfred Sisley,0931765N,966,0931765N,Collège Alfred Sisley,COLLEGE,ALFRED SISLEY,60 quai DE LA MARINE, ,93450,L ILE ST DENIS,L'Ile-Saint-Denis,93,24,93039
665150.399999999,6866174.0045,Collège privé Merkaz Hatorah Filles,0932302X,967,0932302X,Collège privé Merkaz Hatorah Filles,COLLEGE PRIVE,MERKAZ HATORAH FILLES,67 boulevard DU MIDI, ,93340,LE RAINCY,Le Raincy,93,24,93062
660583.100000001,6850147.8045,Collège Fernande Flagon,0941052H,968,0941052H,Collège Fernande Flagon,COLLEGE,FERNANDE FLAGON,20 avenue Salvador Allende, ,94460,VALENTON,Valenton,94,24,94074
657286.100000001,6860078.6045,Collège privé Saint Michel de Picpus,0941715D,969,0941715D,Collège privé Saint Michel de Picpus,COLLEGE PRIVE,SAINT MICHEL DE PICPUS,10 ter rue Jeanne d'Arc, ,94165,ST MANDE CEDEX,Saint-Mandé,94,24,94067
656031.299999997,6874356.1045,Collège Henri Wallon,0950023J,970,0950023J,Collège Henri Wallon,COLLEGE,HENRI WALLON,2 rue DU TIERS POT, ,95140,GARGES LES GONESSE,Garges-lès-Gonesse,95,25,95268
660129.100000001,6881529.0045,Collège Maximilien de Robespierre,0950026M,971,0950026M,Collège Maximilien de Robespierre,COLLEGE,MAXIMILIEN DE ROBESPIERRE,1 rue Claude Bernard, ,95190,GOUSSAINVILLE,Goussainville,95,25,95280
654580.600000001,6875178.5045,Collège Jean Lurcat,0950723V,972,0950723V,Collège Jean Lurcat,COLLEGE,JEAN LURCAT,37  RUE MARIUS DELPECH, ,95200,SARCELLES,Sarcelles,95,25,95585
645047.200000003,6877407.4045,Collège Antoine de Saint-Exupéry,0950739M,973,0950739M,Collège Antoine de Saint-Exupéry,COLLEGE,ANTOINE DE SAINT EXUPERY,25 rue DU SYNDICAT, ,95120,ERMONT,Ermont,95,25,95219
644076.799999997,6879233.4045,Collège Wanda Landowska,0950748X,974,0950748X,Collège Wanda Landowska,COLLEGE,WANDA LANDOWSKA,8  AVENUE DES DIABLOTS, ,95320,ST LEU LA FORET,Saint-Leu-la-Forêt,95,25,95563
645119.600000001,6872468.3045,Collège Carnot,0950884V,975,0950884V,Collège Carnot,COLLEGE,CARNOT,15 RUE VICTOR PUISEUX, ,95100,ARGENTEUIL,Argenteuil,95,25,95018
633121.800099999,6884728.8045,Collège Nicolas Flamel,0950896H,976,0950896H,Collège Nicolas Flamel,COLLEGE,NICOLAS FLAMEL,23 boulevard DE L EUROPE-PONTOISE, ,95001,CERGY PONTOISE CEDEX,Pontoise,95,25,95500
664392.600000001,6889449.2045,Collège Stendhal,0950926R,977,0950926R,Collège Stendhal,COLLEGE,STENDHAL,Avenue de Beaumont, ,95470,FOSSES,Fosses,95,25,95250
646995.600000001,6895249.7045,Collège Georges Brassens,0950934Z,978,0950934Z,Collège Georges Brassens,COLLEGE,GEORGES BRASSENS,15 rue JEAN CATELAS, ,95340,PERSAN,Persan,95,25,95487
647273.799999997,6874449.0045,Collège Langevin-Wallon,0951190C,979,0951190C,Collège Langevin-Wallon,COLLEGE,LANGEVIN-WALLON,19 rue Parmentier, ,95210,ST GRATIEN,Saint-Gratien,95,25,95555
635275.9001,6881944.8045,Collège Marcel Pagnol,0951195H,980,0951195H,Collège Marcel Pagnol,COLLEGE,MARCEL PAGNOL,2 rue LOUISE WEISS, ,95310,ST OUEN L AUMONE,Saint-Ouen-l'Aumône,95,25,95572
625229.4001,6881564.0045,Collège La Taillette,0951233Z,981,0951233Z,Collège La Taillette,COLLEGE,LA TAILLETTE,13 RUE BERNARD ASTRUC, ,95180,MENUCOURT,Menucourt,95,25,95388
641702.899999999,6888716.3045,Collège Les Coutures,0951279Z,982,0951279Z,Collège Les Coutures,COLLEGE,LES COUTURES,2 rue DU VAL D OISE, ,95620,PARMAIN,Parmain,95,25,95480
643671.299999997,6872900.9045,Collège Lucie Aubrac,0951356H,983,0951356H,Collège Lucie Aubrac,COLLEGE,LUCIE AUBRAC,10 ALLÉE ROMAIN ROLLAND, ,95100,ARGENTEUIL,Argenteuil,95,25,95018
631474.800099999,6883182.3045,Collège La Justice,0951401G,984,0951401G,Collège La Justice,COLLEGE,LA JUSTICE,8  CHEMIN DES MERITES, ,95000,CERGY,Cergy,95,25,95127
630055.500100002,6883352.6045,Collège Gérard Philipe,0951617S,985,0951617S,Collège Gérard Philipe,COLLEGE,GERARD PHILIPE,5 allée DES VANNEAUX, ,95800,CERGY,Cergy,95,25,95127
637692.100000001,6878029.4045,Collège Georges Duhamel,0951696C,986,0951696C,Collège Georges Duhamel,COLLEGE,GEORGES DUHAMEL,4 place ROGER SAROTIN, ,95220,HERBLAY,Herblay,95,25,95306
628353.600100003,6881780.9045,Collège La Bussie,0951705M,987,0951705M,Collège La Bussie,COLLEGE,LA BUSSIE,1 rue DE LA SERENADE, ,95490,VAUREAL,Vauréal,95,25,95637
640113.200000003,6885422.2045,Collège Jacques-Yves Cousteau,0951725J,988,0951725J,Collège Jacques-Yves Cousteau,COLLEGE,JACQUES-YVES COUSTEAU,RUE COURTIL BAJOU, ,95540,MERY SUR OISE,Méry-sur-Oise,95,25,95394
657863.600000001,6878526.7045,Collège François Truffaut,0951920W,989,0951920W,Collège François Truffaut,COLLEGE,FRANCOIS TRUFFAUT,Avenue Léon Blum, ,95500,GONESSE,Gonesse,95,25,95277
654969.5,6877930.5045,Collège Victor Hugo,0951945Y,990,0951945Y,Collège Victor Hugo,COLLEGE,VICTOR HUGO,68 rue Victor Hugo, ,95200,SARCELLES,Sarcelles,95,25,95585
650855.299999997,6874608.0045,Collège Emilie du Châtelet,0952140K,991,0952140K,Collège Emilie du Châtelet,COLLEGE,EMILIE DU CHATELET,13 CHEMIN DU TOUR DU PARC, ,95170,DEUIL LA BARRE,Deuil-la-Barre,95,25,95197
637045.799999997,6878216.4045,Collège Isabelle Autissier,0952205F,992,0952205F,Collège Isabelle Autissier,COLLEGE,ISABELLE AUTISSIER,1 rue JACQUES TATI, ,95220,HERBLAY,Herblay,95,25,95306
678707.600000001,6863049.2045,Section d'enseignement général et professionnel adapté des quatre Arpents,0771623W,993,0771623W,Section d'enseignement général et professionnel adapté des quatre Arpents,SEGPA,CLG LES 4 ARPENTS,7 allée André Malraux, ,77400,LAGNY SUR MARNE,Lagny-sur-Marne,77,24,77243
722330.100000001,6854012.8045,Collège Jean Campin,0771661M,994,0771661M,Collège Jean Campin,COLLEGE,JEAN CAMPIN,28 rue MAGINOT, ,77320,LA FERTE GAUCHER,La Ferté-Gaucher,77,24,77182
664951.299999997,6858486.1045,Section d'enseignement général et professionnel adapté Willy Ronis,0941016U,995,0941016U,Section d'enseignement général et professionnel adapté Willy Ronis,SEGPA,CLG WILLY RONIS,Rue A TRAIT, ,94500,CHAMPIGNY SUR MARNE,Champigny-sur-Marne,94,24,94017
666908.399999999,6868337.2045,College du Groupe scolaire privé Bellevue muhammed hamidullah,0932642S,996,0932642S,College du Groupe scolaire privé Bellevue muhammed hamidullah,COLLEGE PRIVE,COLLÈGE GP.SC.PR. BELLEVUE,33 allée DE BELLEVUE, ,93390,CLICHY SOUS BOIS,Clichy-sous-Bois,93,24,93014
655755.299999997,6868772.6045,Collège Fort School,0932674B,997,0932674B,Collège Fort School,COLLEGE PRIVE,FORT SCHOOL,117 rue Danielle Casanova, ,93300,AUBERVILLIERS,Aubervilliers,93,24,93001
659777.0,6848410.0045,Collège privé Éducactive,0942230N,998,0942230N,Collège privé Éducactive,COLLEGE PRIVEE,EDUCACTIVE,32 avenue DE VALENTON, ,94190,VILLENEUVE ST GEORGES,Villeneuve-Saint-Georges,94,24,94078
647379.399999999,6868094.3045,Collège François Truffaut,0922565N,999,0922565N,Collège François Truffaut,COLLEGE,FRANCOIS TRUFFAUT,Rue PAUL DEROULEDE, ,92600,ASNIERES SUR SEINE,Asnières-sur-Seine,92,25,92004
643651.0,6867435.1045,Collège Les Champs Philippe,0922645A,1000,0922645A,Collège Les Champs Philippe,COLLEGE,LES CHAMPS PHILIPPE,40 avenue DE VERDUN 1916, ,92250,LA GARENNE COLOMBES,La Garenne-Colombes,92,25,92035
643042.100000001,6876817.2045,Collège Jean-François Clervoy,0952088D,1001,0952088D,Collège Jean-François Clervoy,COLLEGE,JEAN-FRANCOIS CLERVOY,8 avenue DES MARAIS, ,95130,FRANCONVILLE LA GARENNE,Franconville,95,25,95252
654460.299999997,6855235.2045,Collège Jean Perrin,0941033M,1002,0941033M,Collège Jean Perrin,COLLEGE,JEAN PERRIN,61 rue AUDRAN, ,94400,VITRY SUR SEINE,Vitry-sur-Seine,94,24,94081
