commune_name,postal_code,adresse,latitude,longitude,coordinates,accessibilite_de_l_installation_en_faveur_des_personnes_en_situation_de_handicap,accessibilite_de_l_installation_en_transport_en_commun_des_differents_mode,activites,departement_code,nom_de_l_equipement_sportif,nom_de_l_installation_sportive,types_d_amenagements_de_confort
Paris 11e Arrondissement,75011,160 RUE OBERKAMPF,48.866778,2.382493,"48.866778, 2.382493",False,,"Activités de forme et de santé,Musculation",75,SALLE DE MUSCULATION,ESPACE FORM OBERKAMPF,Bain(s) de vapeur / hammam;Sauna
Paris 12e Arrondissement,75012,32 BOULEVARD DE LA BASTILLE,48.84925,2.368,"48.84925, 2.368",True,"Métro,Bus",Pétanque et jeu provencal,75,PETIT TERRAIN DE PETANQUE,JARDIN DU PORT DE L'ARSENAL,
Paris 12e Arrondissement,75012,3-5 RUE D'ALYRE,48.8481,2.37727,"48.8481, 2.37727",True,"Métro,Bus,Train","Activités de forme et de santé,Autres Danses,Boxe Anglaise,Expression gymnique",75,SALLE 1,CENTRE PARIS ANIM' MAISON DES ENSEMBLES,
Paris 12e Arrondissement,75012,4 PLACE DE LA BASTILLE,48.85306,2.37021,"48.85306, 2.37021",True,"Métro,Bus","Activités de forme et de santé,Musculation",75,ESPACE COACHING,CMG SPORTS CLUB PURE BASTILLE,Bain(s) de vapeur / hammam;Sauna
Paris 13e Arrondissement,75013,5 RUE DU DOCTEUR BOURNEVILLE,48.81848,2.35667,"48.81848, 2.35667",True,"Métro,Bus,Tramway",Basket-Ball,75,TERRAIN DE BASKET BALL,CENTRE SPORTIF DU DOCTEUR BOURNEVILLE KELLERMANN,
Paris 13e Arrondissement,75013,105 RUE DE TOLBIAC - CENTRE COMMERCIAL OLYMPIADES,48.82639,2.3645,"48.82639, 2.3645",True,"Métro,Bus,Tramway","Activités de forme et de santé,Autres Danses",75,SALLE DE BAL,INTENSIVE DANSE,
Paris 15e Arrondissement,75015,Port de Javel Bas,48.843488119,2.273506621,"48.843488119, 2.273506621",True,"Bus,Métro,Tramway",Activités de forme et de santé,75,Studio de cycling,ANNETTE K.,Sauna;Solarium
Paris 16e Arrondissement,75016,ROUTE D'AUTEUIL AUX LACS,48.85117,2.25674,"48.85117, 2.25674",True,"Métro,Bus",Football / Football en salle (Futsal),75,TERRAIN DE FOOTBALL,LES PELOUSES DE L'HIPPODROME D'AUTEUIL,
Paris 16e Arrondissement,75016,10 BOULEVARD MURAT,48.84723,2.25765,"48.84723, 2.25765",True,"Métro,Bus",Course sur piste,75,PISTE D'ATHLETISME,STADE GEORGES HEBERT,
Paris 16e Arrondissement,75016,ROUTE DES LACS A MADRID,48.8736220121,2.25620984998,"48.8736220121, 2.25620984998",False,Bus,Equitation,75,CARRIERE DOUBLE PONEY,SOCIETE EQUESTRE DE L'ETRIER,
Paris 17e Arrondissement,75017,79 rue de la jonquière,48.89442,2.31893,"48.89442, 2.31893",True,"Bus,Métro","Aquagym,Natation course sportive",75,BASSIN D'INITIATION,PISCINE MUNICIPALE BERNARD LAFAY,Solarium
Paris 11e Arrondissement,75011,18 PASSAGE TURQUETIL,48.85196,2.39288,"48.85196, 2.39288",False,,Musculation,75,ESPACE MUSCULATION,LYCEE TURQUETIL,
Paris 13e Arrondissement,75013,9 Rue de la Croix Jarry,48.82708,2.38176,"48.82708, 2.38176",True,,"Autres Danses,Expression gymnique",75,SALLE DE FITNESS,Université Paris Cité - COMPLEXE SPORTIF SOPHIE GERMAIN,
Paris 4e Arrondissement,75004,41 RUE DU TEMPLE,48.85972,2.35353,"48.85972, 2.35353",False,"Métro,Bus,Train",Autres Danses,75,2 SALLES STRAUSS ET MOLIERE 2,CENTRE DE DANSE DU MARAIS,
Paris 12e Arrondissement,75012,68 BOULEVARD PONIATOWSKI,48.831899,2.400316,"48.831899, 2.400316",False,"Tramway,Métro,Bus",Tennis,75,COURT DE TENNIS N°6,CENTRE SPORTIF LEO LAGRANGE,
Paris 12e Arrondissement,75012,68 BOULEVARD PONIATOWSKI,48.83227,2.40076,"48.83227, 2.40076",False,"Tramway,Métro,Bus",Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley,75,TERRAIN DE VOLLEY BALL N°1-2 2,CENTRE SPORTIF LEO LAGRANGE,
Paris 16e Arrondissement,75016,ROUTE DES MOULINS BOIS DE BOULOGNE,48.8675307691,2.23400244716,"48.8675307691, 2.23400244716",False,Bus,Tennis,75,COURT DE TENNIS N°13,POLO DE PARIS,Sauna
Paris 16e Arrondissement,75016,11 chemin de la croix catelan,48.8653,2.25654,"48.8653, 2.25654",True,,Tennis,75,COURT DE TENNIS EN QUICK 8,LAGARDERE PARIS RACING,
Paris 14e Arrondissement,75014,17 boulevard jourdan,48.81882,2.33455,"48.81882, 2.33455",True,,Tennis,75,COURT DE TENNIS N°4,CITE INTERNATIONALE UNIVERSITAIRE DE PARIS,
Paris 12e Arrondissement,75012,11 Avenue du Tremblay,48.83054,2.45091,"48.83054, 2.45091",True,Bus,"Natation course sportive,Water-Polo",75,BASSIN EMILE SCHOEBEL - CENTRE ACQUATIQUE CARON,INSEP,Bain(s) bouillonnant(s);Solarium
Paris 9e Arrondissement,75009,54 RUE DE CLICHY,48.8805755854,2.3290593714,"48.8805755854, 2.3290593714",False,"Métro,Bus","Activités de forme et de santé,Autres Danses",75,STUDIO C,CENTRE INTERNATIONAL DE DANSE JAZZ,
Paris 12e Arrondissement,75012,26 BOULEVARD CARNOT,48.842884,2.411817,"48.842884, 2.411817",False,"Métro,Bus",Saut,75,SAUT EN LONGUEUR,CENTRE SPORTIF CARNOT,
Paris 12e Arrondissement,75012,ROUTE DE LA PYRAMIDE - BOIS DE VINCENNES,48.83704,2.43829,"48.83704, 2.43829",False,"Métro,Bus",Tennis,75,COURTS DE TENNIS 2-4-6,STADE JEAN MERMOZ,
Paris 16e Arrondissement,75016,11 RUE CHANEZ,48.84704,2.25985,"48.84704, 2.25985",False,"Métro,Bus","Activités de forme et de santé,Musculation",75,SALLE DE MUSCULATION ET CARDIOTRAINING,CMG SPORTS CLUB WAOU AUTEUIL,Bain(s) de vapeur / hammam;Sauna
Paris 17e Arrondissement,75017,5 RUE BERNARD BUFFET,48.89215,2.316,"48.89215, 2.316",True,"Métro,Bus,Train",Haltérophilie / Force athlétique,75,SALLE DE MUSCULATION,NEONESS BATIGNOLLES - PLACE DE CLICHY,
Paris 18e Arrondissement,75018,6 ESPLANADE NATHALIE SARRAUTE,48.88747,2.36245,"48.88747, 2.36245",True,"Métro,Bus",Activités de forme et de santé,75,SALLE POLYVALENTE,CENTRE SPORTIF MICHELINE OSTERMEYER,
Paris 19e Arrondissement,75019,5 RUE DES LILAS,48.8782,2.39564,"48.8782, 2.39564",False,"Métro,Bus","Activités de forme et de santé,Gymnastique Artistique,Judo / Jujitsu / Taïso,Karaté/Karaté jutsu/Goshin jutsu/Kobudo/Nihon Tai-jutsu/Taijitsu/Nambudo/Ninjutsu/Nunchaku/...",75,SALLE D'ARTS MARTIAUX,CENTRE SPORTIF DES LILAS,
Paris 20e Arrondissement,75020,81 RUE DE LAGNY,48.84914,2.4088,"48.84914, 2.4088",True,"Métro,Bus",Musculation,75,SALLE DE MUSCULATION,NEONESS PARIS NATION,
Paris 7e Arrondissement,75007,83 RUE VANEAU,48.8488595903,2.32043351458,"48.8488595903, 2.32043351458",False,"Métro,Bus","Activités de forme et de santé,Gymnastique volontaire",75,SALLE DE PILATES,GYROTONIQUE STUDIO,
Paris 15e Arrondissement,75015,32 BOULEVARD VAUGIRARD,48.84148,2.31766,"48.84148, 2.31766",True,"Métro,Bus,Train",Musculation,75,SALLE RPM,ENERGIE FORME MONTPARNASSE,Sauna
Paris 19e Arrondissement,75019,19 ALLEE EIDERS,48.894,2.37923,"48.894, 2.37923",True,"Métro,Bus,Tramway",Autres Danses,75,SALLE ROSE,ATELIER CHOREGRAPHIQUE,
Paris 20e Arrondissement,75020,63-65 RUE DE BAGNOLET,48.8574,2.39914,"48.8574, 2.39914",True,,"Activités de forme et de santé,Musculation",75,SALLE CARDIO-TRAINING,CMG SPORT CLUB ONE BAGNOLET,Sauna
Paris 19e Arrondissement,75019,32 RUE EDOUARD PAILLERON,48.88053,2.37768,"48.88053, 2.37768",True,"Bus,Métro","Activités de forme et de santé,Baignade loisirs",75,BASSIN LUDIQUE,ESPACE SPORTIF EDOUARD PAILLERON,Bain(s) bouillonnant(s);Sauna
Paris 7e Arrondissement,75007,33 BOULEVARD DES INVALIDES,48.8525,2.315,"48.8525, 2.315",False,,Autres Danses,75,SALLE DE DANSE,COLLEGE - LYCEE VICTOR DURUY,
Paris 11e Arrondissement,75011,87 RUE LEON FROT,48.85761,2.38343,"48.85761, 2.38343",False,,"Basket-Ball,Course sur piste,Handball / Mini hand / Handball de plage,Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley",75,TERRAIN DU BAS,COLLEGE ALAIN FOURNIER,
Paris 15e Arrondissement,75015,45 RUE MADEMOISELLE,48.8436,2.29799,"48.8436, 2.29799",False,,Handball / Mini hand / Handball de plage,75,TERRAIN DE HANDBALL,COLLEGE - LYCEE CAMILLE SEE (ANNEXE),
Paris 15e Arrondissement,75015,18 AVENUE PORTE DE BRANCION,48.82726,2.298895,"48.82726, 2.298895",False,"Métro,Bus,Tramway","Boules traditionnelles,Pétanque et jeu provencal",75,TERRAIN DE BOULES LYONNAISES 2,CENTRE SPORTIF CHARLES RIGOULOT,
Paris 16e Arrondissement,75016,30 BOULEVARD LANNES,48.8686394334,2.27180013655,"48.8686394334, 2.27180013655",True,"Bus,Métro,Tramway",Tennis,75,COURT DE TENNIS N°6,CENTRE SPORTIF HENRY DE MONTHERLANT,
Paris 17e Arrondissement,75017,28 RUE ANDRE BRECHET,48.900006,2.325427,"48.900006, 2.325427",True,"Métro,Bus",Tennis,75,COURT DE TENNIS N°2,CENTRE SPORTIF MAX ROUSIE,
Paris 18e Arrondissement,75018,12 rue rené binet,48.90015,2.34223,"48.90015, 2.34223",True,"Bus,Métro","Football / Football en salle (Futsal),Handball / Mini hand / Handball de plage,Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley",75,TERRAIN MULTISPORTS,CENTRE SPORTIF BERTRAND DAUVIN,
Paris 4e Arrondissement,75004,16-20 RUE QUINCAMPOIX,48.85985,2.34997,"48.85985, 2.34997",True,"Métro,Bus,Train","Activités de forme et de santé,Autres Danses",75,PLAYGROUND,L'USINE BEAUBOURG,Bain(s) de vapeur / hammam;Bain(s) de vapeur / hammam
Paris 6e Arrondissement,75006,3 RUE GUYNEMER,48.8473040431,2.33468932813,"48.8473040431, 2.33468932813",False,"Métro,Bus",Tennis,75,COURT DE TENNIS N°4,TENNIS DU LUXEMBOURG,
Paris 12e Arrondissement,75012,17 CITE MOYNET PARIS,48.84463,2.38675,"48.84463, 2.38675",False,"Métro,Bus",Saut,75,SAUT EN LONGEUR,CENTRE SPORTIF LÉON MOTTOT,
Paris 15e Arrondissement,75015,25 ALLEE DU CAPITAINE DRONNE,48.84059,2.318913,"48.84059, 2.318913",True,"Métro,Bus,Train",Tennis,75,COURT DE TENNIS N°5,TENNIS JARDIN DE L'ATLANTIQUE,
Paris 16e Arrondissement,75016,2 RUE DU COMMANDANT GUILBAUD,48.8394,2.25278,"48.8394, 2.25278",True,"Métro,Bus","Badminton,Jeu de volant,Basket-Ball,Handball / Mini hand / Handball de plage,Tennis,Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley",75,GYMNASE - SALLE MARCADET,COMPLEXE OMNISPORTS GEO ANDRE - STADE FRANCAIS,Sauna
Paris 17e Arrondissement,75017,28 RUE ANDRE BRECHET,48.89933,2.32456,"48.89933, 2.32456",True,"Métro,Bus",Football / Football en salle (Futsal),75,TERRAIN DE FOOTBALL SYNTHETIQUE,CENTRE SPORTIF MAX ROUSIE,
Paris 18e Arrondissement,75018,54 BOULEVARD NEY,48.90008,2.36394,"48.90008, 2.36394",True,"Métro,Bus,Tramway",Football / Football en salle (Futsal),75,PARIS STADIUM,CENTRE SPORTIF DES FILLETTES,
Paris 16e Arrondissement,75016,50 route de l'etoile,48.8725224862,2.25974670458,"48.8725224862, 2.25974670458",True,"Métro,Bus","Football / Football en salle (Futsal),Handball / Mini hand / Handball de plage",75,Espace multisports,Association du Cercle du Bois de Boulogne,Bain(s) de vapeur / hammam;Sauna
Paris 13e Arrondissement,75013,21 AVENUE BOUTROUX,48.82221,2.37592,"48.82221, 2.37592",False,,Musculation,75,SALLE DE MUSCULATION,LYCEE NICOLAS LOUIS VAUQUELIN,
Paris 19e Arrondissement,75019,70 AVENUE SECRETAN,48.8798,2.37629,"48.8798, 2.37629",True,,"Aikido / Aikibudo / Budo,Gymnastique Artistique,Hockey en salle / Hockey sur gazon,Karaté/Karaté jutsu/Goshin jutsu/Kobudo/Nihon Tai-jutsu/Taijitsu/Nambudo/Ninjutsu/Nunchaku/...,Lutte traditionnelle / olympique libre / olympique gréco-romaine / bretonne / féminine,Tennis de table",75,GYMNASE N°2,GROUPE SCOLAIRE LUCIEN DE HIRSCH,
Paris 20e Arrondissement,75020,10 RUE CRISTINO GARCIA,48.8544,2.41444,"48.8544, 2.41444",False,,"Basket-Ball,Football / Football en salle (Futsal),Handball / Mini hand / Handball de plage",75,TERRAIN MULTISPORTS,COLLEGE LUCIE FAURE (SITE CRISTINO GARCIA),
Paris 20e Arrondissement,75020,24 RUE LE VAU,48.869098,2.411032,"48.869098, 2.411032",True,"Bus,Métro","Danses par Couple (Danses de compétition),Gymnastique Artistique",75,SALLE DE DANSE,COLLEGE PIERRE MENDES FRANCE,
Paris 1er Arrondissement,75001,1 RUE PIERRE LESCOT - FORUM DES HALLES,48.86184,2.3469,"48.86184, 2.3469",False,"Métro,Bus,Train","Billard (Français (carambole),Snooker,Anglais,Américain)",75,SALLE DE BILLARD,BILLARD CLUB PARISEN,
Paris 7e Arrondissement,75007,6 RUE CLER,48.8587244466,2.30556151721,"48.8587244466, 2.30556151721",True,"Métro,Bus","Activités de forme et de santé,Baignade loisirs",75,BASSIN D'INITIATION,CENTRE SPORTIF CLER,
Paris 7e Arrondissement,75007,ALLEE THOMY THIERRY,48.85324,2.30113,"48.85324, 2.30113",True,"Métro,Bus",Basket-Ball,75,TERRAIN DE BASKET-BALL,PARC DU CHAMP DE MARS,
Paris 8e Arrondissement,75008,37 avenue hoche,48.8757604301,2.30033120963,"48.8757604301, 2.30033120963",True,"Métro,Bus,Train","Activités de forme et de santé,Musculation",75,SALLE DE CARDIO TRAINING MUSCULATION,Le Raffles Royal Monceau Spa,Bain(s) de vapeur / hammam;Sauna;Autre
Paris 10e Arrondissement,75010,1 PASSAGE BUISSON SAINT LOUIS PARIS,48.872172,2.372563,"48.872172, 2.372563",False,,"Autres Danses,Tai chi chuan / Chi gong",75,STUDIO DE DANSE,ASSOCIATION THEATRE DE LA TERRE,
Paris 11e Arrondissement,75011,RUE DE LA ROQUETTE PARIS,48.85975,2.38491,"48.85975, 2.38491",False,"Métro,Bus","Basket-Ball,Football / Football en salle (Futsal),Handball / Mini hand / Handball de plage",75,TEP,SQUARE DE LA ROQUETTE,
Paris 12e Arrondissement,75012,143 RUE DE BERCY PARIS,48.84125,2.37727,"48.84125, 2.37727",True,"Métro,Bus,Train","Activités de forme et de santé,Judo / Jujitsu / Taïso,Karaté/Karaté jutsu/Goshin jutsu/Kobudo/Nihon Tai-jutsu/Taijitsu/Nambudo/Ninjutsu/Nunchaku/...",75,LA GRANDE SALLE,MINISTERE DE L'ECONOMIE ET DES FINANCES (CENTRE D'ACTIVITES SPORTIVES ET CULTURELLES ),
Paris 13e Arrondissement,75013,61 RUE DUNOIS,48.83257,2.36687,"48.83257, 2.36687",True,"Métro,Bus","Activités de forme et de santé,Autres Danses",75,SALLE DE DANSE,CENTRE PARIS ANIM' DUNOIS,
Paris 13e Arrondissement,75013,14 RUE AUGUSTE LANCON,48.82384,2.34535,"48.82384, 2.34535",True,,Musculation,75,SALLE CARDIOTRAINING,L'APPART FITNESS PARIS 13,
Paris 14e Arrondissement,75014,11 RUE DES THERMOPYLES,48.83215,2.31937,"48.83215, 2.31937",False,"Métro,Bus",Pétanque et jeu provencal,75,TERRAIN DE PETANQUE,BOULODROME DES THERMOPYLES,
Paris 14e Arrondissement,75014,17 RUE GAZAN,48.82334,2.3409,"48.82334, 2.3409",False,"Métro,Bus,Tramway,Train",Tennis,75,COURT DE TENNIS,TENNIS CLUB MONTSOURIS,
Paris 16e Arrondissement,75016,100 AVENUE DU PRESIDENT KENNEDY,48.8532,2.28123,"48.8532, 2.28123",False,"Métro,Bus","Activités de forme et de santé,Baignade loisirs",75,PISCINE,KEN CLUB,Bain(s) de vapeur / hammam;Bain(s) bouillonnant(s);Sauna
Paris 16e Arrondissement,75016,33 AVENUE FOCH,48.8722,2.28665,"48.8722, 2.28665",False,"Métro,Bus","Culturisme,Expression gymnique",75,Salle de Gymnastique,LE CERCLE DU 33FOCH,Sauna;Bain(s) de vapeur / hammam
Paris 18e Arrondissement,75018,127 RUE DU MONT CENIS,48.89652,2.34643,"48.89652, 2.34643",True,"Métro,Bus","Activités de forme et de santé,Musculation",75,SALLE CARDIOTRAINING,LES CERCLES DE LA FORME ORNANO,Bain(s) de vapeur / hammam;Sauna
Paris 17e Arrondissement,75017,6 AVENUE BRUNETIERE,48.89046,2.30044,"48.89046, 2.30044",False,"Métro,Bus",Football / Football en salle (Futsal),75,TERRAIN DE FOOTBALL A 11 SYNTHETIQUE,STADE JUST FONTAINE (EX STADE DE LA PORTE D'ASNIERES),
Paris 17e Arrondissement,75017,216 BOULEVARD PEREIRE,48.8789,2.28606,"48.8789, 2.28606",True,"Métro,Bus,Train","Basket-Ball,Football / Football en salle (Futsal),Handball / Mini hand / Handball de plage",75,CITY-STADE,PROMENADE PEREIRE,
Paris 18e Arrondissement,75018,6 AVENUE DE LA PORTE DE LA CHAPELLE,48.8994,2.35977,"48.8994, 2.35977",True,"Métro,Bus,Tramway",Bowling,75,SALLE DE BOWLING,INDY BOWLING PARIS PORTE DE LA CHAPELLE,
Paris 19e Arrondissement,75019,25 RUE PETIT,48.899,2.38217,"48.899, 2.38217",True,"Métro,Bus",Football / Football en salle (Futsal),75,TERRAIN DE FOOTBALL STABILISE,SQUARE PETIT,
Paris 20e Arrondissement,75020,RUE DU COMMANDANT L'HERMINIER,48.8489,2.41576,"48.8489, 2.41576",True,"Métro,Bus,Tramway","Football / Football en salle (Futsal),Handball / Mini hand / Handball de plage",75,TERRAIN DE FOOTBALL,SQUARE DE LA PAIX,
Paris 20e Arrondissement,75020,7 RUE HENRI DUVERNOIS,48.86444,2.41139,"48.86444, 2.41139",True,"Métro,Bus",Pétanque et jeu provencal,75,TERRAIN DE PETANQUE,TERRAIN DE PETANQUE,
Paris 20e Arrondissement,75020,7 RUE LE VAU,48.86551,2.4092,"48.86551, 2.4092",True,"Métro,Bus,Tramway","Basket-Ball,Football / Football en salle (Futsal),Handball / Mini hand / Handball de plage",75,CITY-STADE,SQUARE SEVERINE,
Paris 20e Arrondissement,75020,34 RUE LOUIS LUMIERE,48.8595816672,2.41190725568,"48.8595816672, 2.41190725568",False,"Métro,Bus,Tramway","Activités de forme et de santé,Aquagym,Baignade loisirs,Natation course sportive",75,BASSIN D'INITIATION,BASSIN ECOLE LOUIS LUMIERE,
Paris 20e Arrondissement,75020,64 RUE ORFILA,48.866882,2.397909,"48.866882, 2.397909",False,"Métro,Bus","Autres Danses,Danses par Couple (Danses de compétition)",75,SALLE N°1,ESPACE DANSE GAMBETTA IDFP KIM KAN,
Paris 3e Arrondissement,75003,211 RUE SAINT-MARTIN,48.86366,2.35265,"48.86366, 2.35265",True,,"Autres Danses,Basket-Ball,Escrime (Epée / Fleuret / Sabre ),Gymnastique Artistique,Handball / Mini hand / Handball de plage",75,GYMNASE ELEMENTAIRE,ECOLE SAINT-MARTIN,
Paris 11e Arrondissement,75011,18 PASSAGE TURQUETIL,48.85196,2.39288,"48.85196, 2.39288",False,,Tennis de table,75,GYMNASE,LYCEE TURQUETIL,
Paris 16e Arrondissement,75016,11 BIS RUE D'AUTEUIL,48.8476,2.27486,"48.8476, 2.27486",True,"Métro,Bus","Autres Danses,Gymnastique Artistique,Lutte traditionnelle / olympique libre / olympique gréco-romaine / bretonne / féminine,Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley",75,GYMNASE,CITE SCOLAIRE JEAN-BAPTISTE SAY,
Paris 2e Arrondissement,75002,35-39 RUE GRENETA,48.86513,2.34995,"48.86513, 2.34995",True,"Métro,Bus,Train",Musculation,75,SALLE DE MUSCULATION,NEONESS CHATELET MONTORGUEIL,
Paris 15e Arrondissement,75015,62 RUE CAMBRONNE,48.844036,2.30199,"48.844036, 2.30199",False,"Métro,Bus","Aikido / Aikibudo / Budo,Gymnastique Artistique,Judo / Jujitsu / Taïso,Karaté/Karaté jutsu/Goshin jutsu/Kobudo/Nihon Tai-jutsu/Taijitsu/Nambudo/Ninjutsu/Nunchaku/...,Musculation",75,SALLE D'ARTS MARTIAUX,CENTRE SPORTIF SABLONNIÈRE,
Paris 17e Arrondissement,75017,5 RUE BERNARD BUFFET,48.89215,2.31601,"48.89215, 2.31601",True,"Métro,Bus,Train",Activités de forme et de santé,75,SALLE D'ETIREMENT,NEONESS BATIGNOLLES - PLACE DE CLICHY,
Paris 19e Arrondissement,75019,39 ROUTE DES PETITS PONTS,48.89385,2.39593,"48.89385, 2.39593",True,"Métro,Bus,Tramway","Activités de forme et de santé,Basket-Ball,Football / Football en salle (Futsal),Handball / Mini hand / Handball de plage",75,TEP 2,CENTRE SPORTIF JULES LADOUMEGUE,
Paris 20e Arrondissement,75020,32-36 RUE DES DOCTEURS DEJERINE,48.8571,2.41258,"48.8571, 2.41258",False,"Métro,Bus,Tramway",Football / Football en salle (Futsal),75,TERRAIN DE FOOTBALL SYNTHETIQUE HONNEUR,CENTRE SPORTIF DES DOCTEURS DEJERINE,
Paris 20e Arrondissement,75020,3 RUE DES PRAIRIES,48.8610675931,2.40470096469,"48.8610675931, 2.40470096469",False,"Métro,Bus,Tramway","Activités de forme et de santé,Autres Danses,Gymnastique Artistique,Gymnastique Rythmique,Lutte traditionnelle / olympique libre / olympique gréco-romaine / bretonne / féminine,Tennis de table",75,SALLE DE SPORTS,ECOLE - COLLEGE SAINT-GERMAIN DE CHARONNE - LA SALLE,
Paris 11e Arrondissement,75011,12 COUR DEBILLE,48.85592,2.37957,"48.85592, 2.37957",False,"Métro,Bus",Musculation,75,SALLE DE MUSCULATION 2,CENTRE SPORTIF ANDRE CHANCE,
Paris 15e Arrondissement,75015,44 RUE EMERIAU,48.84916,2.28551,"48.84916, 2.28551",True,"Métro,Bus",Musculation,75,SALLE DE CARDIOTRAINING,SQUASH FRONT DE SEINE,Sauna
Paris 16e Arrondissement,75016,56 RUE LA FONTAINE,48.8561,2.27108,"48.8561, 2.27108",True,"Métro,Bus","Activités de forme et de santé,Musculation",75,PLATEAU CARDIOTRAINING,HEALTHCITY PARIS XVI,Bain(s) de vapeur / hammam;Sauna
Paris 17e Arrondissement,75017,20 RUE GUERSANT,48.8805,2.29045,"48.8805, 2.29045",False,"Métro,Bus,Train","Activités de forme et de santé,Musculation",75,SALLE DE MUSCULATION CARDIOTRAINING,LES CERCLES DE LA FORME MAILLOT,Sauna
Paris 20e Arrondissement,75020,91 RUE ALEXANDRE DUMAS,48.8553634286,2.3992010951,"48.8553634286, 2.3992010951",True,"Métro,Bus","Activités de forme et de santé,Musculation",75,PLATEAU CARDIO-MUSCULATION,MY FITNESS STUDIO,Sauna
Paris 13e Arrondissement,75013,1 RUE GOUTHIERE,48.82064,2.35157,"48.82064, 2.35157",True,"Métro,Bus,Tramway,Train","Activités de forme et de santé,Autres Danses,Expression gymnique",75,SALLE DE SPECTACLE,CENTRE PARIS ANIM' POTERNE DES PEUPLIERS,
Paris 12e Arrondissement,75012,AVENUE DU POLYGONE PARIS,48.83425,2.431663,"48.83425, 2.431663",True,Bus,Equitation,75,GRAND MANEGE,BAYARD CLUB UCPA,
Paris 15e Arrondissement,75015,61 quai de grenelle,48.850059,2.28331,"48.850059, 2.28331",True,"Métro,Bus,Train","Activités de forme et de santé,Musculation",75,ESPACE CARDIO ET MUSCULATION N°2,FITNESS CENTER PARIS EIFFEL,Sauna
Paris 19e Arrondissement,75019,144 BOULEVARD DE LA VILLETTE,48.87941,2.37056,"48.87941, 2.37056",False,,"Activités de forme et de santé,Autres Danses,Tai chi chuan / Chi gong",75,SALLE BLEUE,CENTRE TAO PARIS,
Paris 13e Arrondissement,75013,5 place paul verlaine,48.82716,2.3524,"48.82716, 2.3524",True,"Métro,Bus",Baignade loisirs,75,LE PETIT BAIN,PISCINE MUNICIPALE DE LA BUTTES AUX CAILLES,
Paris 16e Arrondissement,75016,61 ROUTE DES TRIBUNES,48.8583,2.25599,"48.8583, 2.25599",True,Bus,Golf,75,PUTTING GREEN 3,GOLF DU BOIS DE BOULOGNE,
Paris 18e Arrondissement,75018,45 RUE DE CLIGNANCOURT,48.88668,2.34747,"48.88668, 2.34747",False,"Métro,Bus","Activités de forme et de santé,Autres Danses",75,SALLE DE COURS COLLECTIFS,GADA FITNESS,Bain(s) de vapeur / hammam;Sauna
Paris 12e Arrondissement,75012,34 BOULEVARD CARNOT PARIS,48.84163,2.41256,"48.84163, 2.41256",False,"Métro,Bus,Tramway","Baignade loisirs,Natation course sportive",75,BASSIN DE 50 METRES,PISCINE ROGER LE GALL,Bain(s) de vapeur / hammam;Bain(s) de vapeur / hammam
Paris 12e Arrondissement,75012,77 AVENUE DU DOCTEUR ARNOLD NETTER PARIS,48.84666,2.40555,"48.84666, 2.40555",False,"Métro,Bus","Escrime (Epée / Fleuret / Sabre ),Gymnastique Artistique",75,SALLE D'ARMES,STADE ARNOLD NETTER,
Paris 14e Arrondissement,75014,66-70 RUE DE L'ABBE CARTON,48.828184,2.318201,"48.828184, 2.318201",True,,"Badminton,Jeu de volant,Basket-Ball,Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley",75,TERRAIN EXTERIEUR N°2,COLLEGE LA BRUYERE SAINTE ISABELLE,
Paris 15e Arrondissement,75015,16 BOULEVARD PASTEUR,48.843,2.31229,"48.843, 2.31229",False,"Bus,Métro","Badminton,Jeu de volant,Basket-Ball,Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley",75,AIRE DE SPORTS,COLLEGE - LYCEE BUFFON,
