objectid,nom,commune_code,commune_name,postal_code,department_code,x_coord,y_coord,adresse_ua,nature_u_1,patronyme,secteur_pu
5599,Ecole primaire ST MAUR J,75110,PARIS,75010,75,653911.799999997,6863763.0045,200 rue Saint Maur,ECOLE DE NIVEAU ELEMENTAIRE,ST MAUR J,Public
5600,Ecole primaire A,75119,PARIS,75019,75,653819.600000001,6865489.4045,41 rue de Tanger,ECOLE DE NIVEAU ELEMENTAIRE,TANGER EA,Public
5601,Ecole primaire MADEMOISELLE,75115,PARIS,75015,75,648655.200000003,6860598.1045,81 rue Mademoiselle,ECOLE DE NIVEAU ELEMENTAIRE,MADEMOISELLE,Public
5602,Ecole primaire B,75119,PARIS,75019,75,654749.299999997,6865968.5045,7 rue Barbanègre,ECOLE DE NIVEAU ELEMENTAIRE,BARBANEGRE EB,Public
5603,Ecole primaire BELLIARD,75118,PARIS,75018,75,651289.0,6866464.9045,129 rue Belliard,ECOLE DE NIVEAU ELEMENTAIRE,BELLIARD,Public
5923,Ecole primaire BIENFAISANCE,75108,PARIS,75008,75,650111.799999997,6864302.8045,12 bis rue de la Bienfaisance,ECOLE DE NIVEAU ELEMENTAIRE,BIENFAISANCE,Public
5924,Ecole primaire WURTZ,75113,PARIS,75013,75,651884.899999999,6858740.2045,16 rue Wurtz,ECOLE DE NIVEAU ELEMENTAIRE,WURTZ,Public
5925,Ecole primaire EPINETTES,75117,PARIS,75017,75,650429.700000003,6866523.7045,42 rue des Epinettes,ECOLE DE NIVEAU ELEMENTAIRE,EPINETTES,Public
5926,Ecole primaire FAGON,75113,PARIS,75013,75,652802.899999999,6859353.7045,13 rue Fagon,ECOLE DE NIVEAU ELEMENTAIRE,FAGON,Public
5927,Ecole primaire HERMEL,75118,PARIS,75018,75,651936.700000003,6865897.5045,20 rue Hermel,ECOLE DE NIVEAU ELEMENTAIRE,HERMEL,Public
5928,Ecole primaire B,75113,PARIS,75013,75,653071.799999997,6859753.4045,46 rue Jenner,ECOLE DE NIVEAU ELEMENTAIRE,JENNER EB,Public
5929,Ecole primaire B,75120,PARIS,75020,75,656801.899999999,6863143.3045,10 RUE LE VAU,ECOLE DE NIVEAU ELEMENTAIRE,LE VAU EB,Public
5930,Ecole primaire MARSEILLE,75110,PARIS,75010,75,653334.700000003,6863712.6045,17 rue de Marseille,ECOLE DE NIVEAU ELEMENTAIRE,MARSEILLE,Public
5931,Ecole primaire B,75120,PARIS,75020,75,656676.899999999,6863642.1045,4 rue Pierre Foncin,ECOLE DE NIVEAU ELEMENTAIRE,PIERRE FONCIN EB,Public
5932,Ecole primaire B,75120,PARIS,75020,75,655610.399999999,6863422.7045,291 rue des Pyrénées,ECOLE DE NIVEAU ELEMENTAIRE,PYRENEES EB,Public
5933,Ecole primaire SERVAN,75111,PARIS,75011,75,654730.600000001,6862479.5045,29 rue Servan,ECOLE DE NIVEAU ELEMENTAIRE,SERVAN,Public
5934,Ecole primaire PIERRE GIRARD,75119,PARIS,75019,75,654505.100000001,6865278.5045,9 rue Pierre Girard,ECOLE DE NIVEAU ELEMENTAIRE,PIERRE GIRARD,Public
5935,Ecole primaire d'application TANGER EB,75119,PARIS,75019,75,653819.600000001,6865489.4045,41 rue de Tanger,ECOLE ELEMENTAIRE D APPLICATION,TANGER EB,Public
5936,Ecole primaire VOLTAIRE,75111,PARIS,75011,75,655275.299999997,6861573.7045,8 cité Voltaire,ECOLE DE NIVEAU ELEMENTAIRE,VOLTAIRE,Public
5937,Ecole primaire WATTIGNIES,75112,PARIS,75012,75,655747.0,6859665.5045,52 rue de Wattignies,ECOLE DE NIVEAU ELEMENTAIRE,WATTIGNIES,Public
5938,Ecole maternelle CHANTIN,75114,PARIS,75014,75,650263.5,6858794.0045,22 rue Antoine Chantin,ECOLE MATERNELLE,CHANTIN,Public
5939,Ecole maternelle PRESENTATION,75111,PARIS,75011,75,654313.799999997,6863611.1045,4 bis rue de la Présentation,ECOLE MATERNELLE,PRESENTATION,Public
5940,Ecole maternelle BUFFON,75105,PARIS,75005,75,653166.5,6860467.0045,15 bis rue Buffon,ECOLE MATERNELLE,BUFFON,Public
5941,Ecole maternelle C. LAGACHE,75117,PARIS,75017,75,650526.5,6866004.4045,21 rue du Capitaine Lagache,ECOLE MATERNELLE,C. LAGACHE,Public
5942,Ecole maternelle CHAMPIONNET D,75118,PARIS,75018,75,651967.299999997,6866408.5045,72 rue Championnet,ECOLE MATERNELLE,CHAMPIONNET D,Public
5943,Ecole maternelle BOULARD,75114,PARIS,75014,75,650740.299999997,6859505.8045,23 rue Boulard,ECOLE MATERNELLE,BOULARD,Public
5944,Ecole maternelle EUGENE REISZ G,75120,PARIS,75020,75,656760.0,6861982.7045,2 rue Eugène Reisz,ECOLE MATERNELLE,EUGENE REISZ G,Public
5945,Ecole maternelle FELIX FAURE J,75115,PARIS,75015,75,647640.200000003,6860308.2045,56 avenue Félix Faure,ECOLE MATERNELLE,FELIX FAURE J,Public
5946,Ecole primaire KUSS,75113,PARIS,75013,75,652371.5,6858214.3045,8 rue Kuss,ECOLE DE NIVEAU ELEMENTAIRE,KUSS,Public
5947,Ecole maternelle CARNOT,75112,PARIS,75012,75,656921.200000003,6860679.2045,16 boulevard Carnot,ECOLE MATERNELLE,CARNOT,Public
5948,Ecole maternelle MADAME U,75106,PARIS,75006,75,650957.100000001,6861241.3045,40 rue Madame,ECOLE MATERNELLE,MADAME U,Public
5949,Ecole maternelle MANIN,75119,PARIS,75019,75,655223.100000001,6865004.1045,34 rue Manin,ECOLE MATERNELLE,MANIN,Public
5950,Ecole maternelle MAURICE ROUVIER E,75114,PARIS,75014,75,649389.100000001,6859170.5045,2 rue Maurice Rouvier,ECOLE MATERNELLE,MAURICE ROUVIER E,Public
5951,Ecole maternelle NOYER DURAND,75119,PARIS,75019,75,655937.200000003,6865358.0045,5 rue du Noyer Durand,ECOLE MATERNELLE,NOYER DURAND,Public
5952,Ecole maternelle OLIVIER METRA P,75120,PARIS,75020,75,655539.600000001,6863832.7045,29 rue Olivier Métra,ECOLE MATERNELLE,OLIVIER METRA P,Public
5953,Ecole maternelle OUEST S,75114,PARIS,75014,75,649984.0,6859727.8045,69 rue de l'Ouest,ECOLE DE NIVEAU ELEMENTAIRE,OUEST S,Public
5954,Ecole maternelle PERCHAMPS,75116,PARIS,75016,75,646293.5,6861269.5045,38 rue des Perchamps,ECOLE MATERNELLE,PERCHAMPS,Public
5955,Ecole maternelle POPINCOURT,75111,PARIS,75011,75,654312.399999999,6862107.4045,9 rue Popincourt,ECOLE MATERNELLE,POPINCOURT,Public
5956,Ecole maternelle PORTE BRANCION,75115,PARIS,75015,75,648700.700000003,6858809.0045,5 avenue de la Porte Brancion,ECOLE MATERNELLE,PORTE BRANCION,Public
5957,Ecole maternelle POULLETIER,75104,PARIS,75004,75,652900.200000003,6861436.9045,18 rue Poulletier,ECOLE MATERNELLE,POULLETIER,Public
5958,Ecole maternelle FRANCOISE DORLEAC,75118,PARIS,75018,75,651407.299999997,6866904.4045,2 place Francoise Dorléac,ECOLE MATERNELLE,FRANCOISE DORLEAC,Public
5959,Ecole maternelle RODIER,75109,PARIS,75009,75,651814.399999999,6864497.7045,30 rue Rodier,ECOLE MATERNELLE,RODIER,Public
5960,Ecole maternelle SADI LECOINTE,75119,PARIS,75019,75,654080.399999999,6864663.9045,8 rue Sadi Lecointe,ECOLE MATERNELLE,SADI LECOINTE,Public
5961,Ecole maternelle SEVERO F,75114,PARIS,75014,75,650334.200000003,6859371.6045,10 RUE SEVERO,ECOLE MATERNELLE,SEVERO F,Public
5962,Ecole maternelle ST BENOIT P,75106,PARIS,75006,75,651054.799999997,6861853.1045,16 rue Saint Benoît,ECOLE MATERNELLE,ST BENOIT P,Public
5963,Ecole maternelle THEODORE DECK,75115,PARIS,75015,75,647931.899999999,6859959.2045,2 rue Théodore Deck,ECOLE MATERNELLE,THEODORE DECK,Public
5964,Ecole maternelle TRAVERSIERE,75112,PARIS,75012,75,654004.700000003,6861023.9045,41 rue Traversière,ECOLE MATERNELLE,TRAVERSIERE,Public
5965,Ecole maternelle VAUGIRARD,75115,PARIS,75015,75,649815.299999997,6860650.8045,149 bis rue de Vaugirard,ECOLE MATERNELLE,VAUGIRARD,Public
5966,Ecole maternelle VERNEUIL,75107,PARIS,75007,75,650875.200000003,6862153.3045,17 rue de Verneuil,ECOLE MATERNELLE,VERNEUIL,Public
5967,Ecole maternelle VIOLET,75115,PARIS,75015,75,648109.799999997,6861063.1045,38 rue Violet,ECOLE MATERNELLE,VIOLET,Public
5968,Ecole maternelle D'ARTAGNAN,75112,PARIS,75012,75,654918.5,6860768.0045,12 rue d'Artagnan,ECOLE MATERNELLE,D'ARTAGNAN,Public
5969,Ecole primaire LANCRY,75110,PARIS,75010,75,653077.799999997,6863471.6045,15 rue de Lancry,ECOLE DE NIVEAU ELEMENTAIRE,LANCRY,Public
5970,Ecole maternelle ALPHONSE BAUDIN Z,75111,PARIS,75011,75,653782.5,6862541.7045,19 rue Alphonse Baudin,ECOLE MATERNELLE,ALPHONSE BAUDIN Z,Public
5971,Ecole maternelle JACQUES HILLAIRET,75112,PARIS,75012,75,655145.600000001,6860515.1045,40 rue Jacques Hillairet,ECOLE MATERNELLE,JACQUES HILLAIRET,Public
5972,Ecole maternelle les Olympiades,75113,PARIS,75013,75,653369.899999999,6858487.9045,30 rue du Disque,ECOLE MATERNELLE,LES OLYMPIADES,Public
5973,Ecole maternelle ALLERAY J,75115,PARIS,75015,75,649319.200000003,6859794.8045,102 rue D'ALLERAY,ECOLE MATERNELLE,ALLERAY J,Public
5974,Ecole maternelle AMIRAL ROUSSIN K,75115,PARIS,75015,75,648591.100000001,6860737.4045,33 rue de l'Amiral Roussin,ECOLE MATERNELLE,AMIRAL ROUSSIN K,Public
5975,Ecole primaire MOTTE PICQUET,75107,PARIS,75007,75,649304.899999999,6862096.1045,10 avenue DE LA MOTTE PICQUET,ECOLE DE NIVEAU ELEMENTAIRE,MOTTE PICQUET,Public
5976,Ecole primaire JUSSIENNE,75102,PARIS,75002,75,651881.799999997,6863006.7045,3 rue de la Jussienne,ECOLE DE NIVEAU ELEMENTAIRE,JUSSIENNE,Public
5977,Ecole primaire VAUCANSON,75103,PARIS,75003,75,652815.0,6863201.5045,6 rue Vaucanson,ECOLE DE NIVEAU ELEMENTAIRE,VAUCANSON,Public
5978,Ecole primaire DUNOIS L,75113,PARIS,75013,75,653515.0,6859384.5045,64 rue Dunois,ECOLE DE NIVEAU ELEMENTAIRE,DUNOIS L,Public
5979,Ecole primaire B,75119,PARIS,75019,75,655195.100000001,6864988.0045,30 rue Manin,ECOLE DE NIVEAU ELEMENTAIRE,MANIN EB,Public
5980,Ecole internationale Bilingue Monceau,75108,PARIS,75008,75,649127.100000001,6864482.4045,6 avenue Van Dyck,ECOLE DE NIVEAU ELEMENTAIRE,E.I.B. MONCEAU,Privé
5981,Ecole maternelle AUBERVILLIERS,75119,PARIS,75019,75,653750.299999997,6865968.8045,132 rue d'Aubervilliers,ECOLE MATERNELLE,AUBERVILLIERS,Public
5982,Ecole primaire FRERES VOISIN,75115,PARIS,75015,75,646285.700000003,6858904.0045,3 boulevard des Frères Voisin,ECOLE DE NIVEAU ELEMENTAIRE,FRERES VOISIN,Public
5983,Ecole maternelle PREVOYANCE,75119,PARIS,75019,75,655599.0,6865024.2045,29 rue de la Prévoyance,ECOLE MATERNELLE,PREVOYANCE,Public
5984,Ecole maternelle VITRUVE S,75120,PARIS,75020,75,656476.399999999,6862299.1045,68 rue Vitruve,ECOLE MATERNELLE,VITRUVE S,Public
5985,Ecole maternelle DE LA SAIDA _ OLIVIER DE SERRES J,75115,PARIS,75015,75,648285.899999999,6859335.9045,20 rue de la Saïda,ECOLE MATERNELLE,DE LA SAIDA _ OLIVIER DE SERRES J,Public
5986,Ecole primaire MATHIS,75119,PARIS,75019,75,654207.700000003,6865831.8045,14 rue Mathis,ECOLE DE NIVEAU ELEMENTAIRE,MATHIS,Public
5987,Ecole maternelle BAYEN,75117,PARIS,75017,75,647940.100000001,6865071.7045,56 rue Bayen,ECOLE MATERNELLE,BAYEN,Public
5988,Ecole primaire MAURICE GENEVOIX,75118,PARIS,75018,75,653109.200000003,6866241.7045,3 rue Maurice Genevoix,ECOLE DE NIVEAU ELEMENTAIRE,MAURICE GENEVOIX,Public
5989,Ecole maternelle MAROC,75119,PARIS,75019,75,653635.5,6865424.7045,34 rue du Maroc,ECOLE MATERNELLE,MAROC,Public
5990,Ecole maternelle DAUMESNIL D,75112,PARIS,75012,75,654523.0,6860696.0045,70 avenue Daumesnil,ECOLE MATERNELLE,DAUMESNIL D,Public
5991,Ecole primaire privée Ozar Hatorah,75111,PARIS,75011,75,654354.100000001,6863565.2045,38 rue Moulin Joly,ECOLE DE NIVEAU ELEMENTAIRE,OZAR HATORAH,Privé
5992,Ecole maternelle J.B CLEMENT,75118,PARIS,75018,75,651532.5,6865369.5045,4 place Jean-Baptiste Clément,ECOLE MATERNELLE,J.B CLEMENT,Public
5993,Ecole maternelle LOUIS BLANC,75110,PARIS,75010,75,653268.600000001,6864882.6045,49 rue Louis Blanc,ECOLE MATERNELLE,LOUIS BLANC,Public
5994,Ecole primaire privée Or Thora,75120,PARIS,75020,75,654575.5,6863663.8045,36 rue Ramponeau,ECOLE DE NIVEAU ELEMENTAIRE,OR THORA,Privé
5995,Ecole primaire GERTY ARCHIMEDE,75112,PARIS,75012,75,655062.200000003,6859669.5045,5 rue Gerty Archimède,ECOLE DE NIVEAU ELEMENTAIRE,GERTY ARCHIMEDE,Public
6252,Ecole primaire EMILE BOLLAERT,75119,PARIS,75019,75,654178.700000003,6866817.1045,53 rue Emile Bollaert,ECOLE DE NIVEAU ELEMENTAIRE,EMILE BOLLAERT,Public
6253,Ecole primaire HOPITAL ST LOUIS,75110,PARIS,75010,75,653462.600000001,6864057.1045,5 rue Hôpital Saint-Louis,ECOLE DE NIVEAU ELEMENTAIRE,HOPITAL ST LOUIS,Public
6254,Ecole maternelle GEORGES THILL,75119,PARIS,75019,75,655203.200000003,6865331.9045,11 rue Georges Thill,ECOLE MATERNELLE,GEORGES THILL,Public
6323,Ecole primaire privée Saint Jean Gabriel,75104,PARIS,75004,75,652436.5,6862297.6045,6 rue du Cloître Saint Merri,ECOLE DE NIVEAU ELEMENTAIRE,SAINT JEAN GABRIEL,Privé
6324,Ecole élémentaire privée L'Alma,75107,PARIS,75007,75,648833.5,6862479.3045,12 avenue Bosquet,ECOLE DE NIVEAU ELEMENTAIRE,L'ALMA,Privé
6325,Ecole élementaire privée Active Bilingue Jeannine Manuel,75115,PARIS,75015,75,647962.100000001,6861090.0045,70 rue du Théâtre,ECOLE DE NIVEAU ELEMENTAIRE,JEANNINE.MANUEL,Privé
6326,Ecole élémentaire privée Charles Péguy,75111,PARIS,75011,75,653620.600000001,6862679.3045,102 rue Amelot,ECOLE DE NIVEAU ELEMENTAIRE,CHARLES PEGUY,Privé
6327,Ecole primaire privée Eugène Napoléon Saint Pierre Fourier,75112,PARIS,75012,75,655347.5,6861163.9045,252 ter rue du Faubourg Saint-Antoine,ECOLE DE NIVEAU ELEMENTAIRE,EUGENE NAPOLEON ST P. FOURIER,Privé
6328,Ecole primaire privée La Croix,75115,PARIS,75015,75,649197.200000003,6860201.6045,25 rue Mathurin Régnier,ECOLE DE NIVEAU ELEMENTAIRE,LA CROIX,Privé
6329,Ecole primaire privée Saint François d'Eylau,75116,PARIS,75016,75,647360.899999999,6863613.6045,20 avenue Bugeaud,ECOLE DE NIVEAU ELEMENTAIRE,SAINT-FRANCOIS D'EYLAU,Privé
6330,Ecole primaire privée Fénelon-Sainte Marie,75117,PARIS,75017,75,649613.899999999,6865000.4045,17 bis rue de Tocqueville,ECOLE DE NIVEAU ELEMENTAIRE,FENELON SAINTE-MARIE,Privé
6331,Ecole primaire privée Saint Jean de Montmartre,75118,PARIS,75018,75,651146.299999997,6865561.0045,31 rue Caulaincourt,ECOLE DE NIVEAU ELEMENTAIRE,SAINT-JEAN DE MONTMARTRE,Privé
6332,Ecole primaire privée Saint Bernard - Sainte Marie,75118,PARIS,75018,75,652795.100000001,6865546.7045,50 rue Stephenson,ECOLE DE NIVEAU ELEMENTAIRE,SAINT-BERNARD SAINTE-MARIE,Privé
6333,Ecole primaire EUGENE REISZ,75120,PARIS,75020,75,656789.0,6862019.0045,4 rue Eugène Reisz,ECOLE DE NIVEAU ELEMENTAIRE,EUGENE REISZ,Public
6334,Ecole élémentaire FRANC NOHAIN,75113,PARIS,75013,75,654123.600000001,6858107.2045,9 rue Franc Nohain,ECOLE DE NIVEAU ELEMENTAIRE,FRANC NOHAIN,Public
6335,Ecole primaire MILTON,75109,PARIS,75009,75,651634.299999997,6864348.9045,5 rue Milton,ECOLE DE NIVEAU ELEMENTAIRE,MILTON,Public
6336,Ecole primaire A,75111,PARIS,75011,75,653976.5,6863249.1045,109 avenue Parmentier,ECOLE DE NIVEAU ELEMENTAIRE,PARMENTIER EA,Public
6337,Ecole primaire privée Saint Pierre La Rochefoucauld,75107,PARIS,75007,75,649047.600000001,6862281.5045,11 rue Cler,ECOLE DE NIVEAU ELEMENTAIRE,LA ROCHEFOUCAULD,Privé
6338,Ecole élémentaire privée Le Cours du Soleil,75116,PARIS,75016,75,646798.399999999,6861656.1045,53 rue la Fontaine,ECOLE DE NIVEAU ELEMENTAIRE,LE COURS DU SOLEIL,Privé
6339,Ecole élémentaire privée Beth Hannah,75119,PARIS,75019,75,654929.399999999,6865223.9045,49 rue Petit,ECOLE DE NIVEAU ELEMENTAIRE,BETH HANNA,Privé
6340,Ecole primaire privée Montessori Paris-Drouot,75109,PARIS,75009,75,651721.899999999,6863870.5045,13 rue de la Grange Batelière,ECOLE DE NIVEAU ELEMENTAIRE,MONTESSORI PARIS-DROUOT,Privé
6341,Ecole primaire privée La Petite Ecole Bilingue - Stewart International school,75117,PARIS,75017,75,647997.5,6865348.2045,8 place de la Porte Champerret,ECOLE DE NIVEAU ELEMENTAIRE,PETITE EC BILING STEWART INTER,Privé
6342,Ecole primaire Saint Jean,75115,PARIS,75015,75,648154.299999997,6859373.9045,89 rue Olivier de Serres,ECOLE DE NIVEAU ELEMENTAIRE,SAINT JEAN,Privé
6343,Ecole Georges Gusdorf,75115,PARIS,75015,75,649233.5,6859439.7045,50 rue Castagnary,ECOLE DE NIVEAU ELEMENTAIRE,GEORGES GUSDORF,Privé
6344,Ecole la Maison des Enfants cartoucherie de Vincennes,75112,PARIS,75012,75,659724.799999997,6859604.9045,Route du Champ de Manoeuvre,ECOLE DE NIVEAU ELEMENTAIRE,LA MAISON DES ENFANTS,Privé
6345,Ecole maternelle privée Ape,75106,PARIS,75006,75,650972.700000003,6860992.6045,4 rue de Fleurus,ECOLE MATERNELLE,ECOLE A.P.E.,Privé
6346,EIB The Victor Hugo School,75115,PARIS,75015,75,648762.600000001,6859568.5045,23 rue de Cronstadt,ECOLE DE NIVEAU ELEMENTAIRE,EIB THE VICTOR HUGO SCHOOL,Privé
6347,Ecole primaire privée Montessori 21 Paris Jaures,75119,PARIS,75019,75,654357.700000003,6865363.7045,74 quai de la Loire,ECOLE DE NIVEAU ELEMENTAIRE,MONTESSORI 21 PARIS JAURES,Privé
6348,Ecole maternelle privée La Caravelle Montessori School,75115,PARIS,75015,75,649192.700000003,6859642.5045,18 rue Saint Amand,ECOLE MATERNELLE,LA CARAVELLE MONTESSORI SCHOOL,Privé
6380,Ecole primaire privée Sainte Geneviève,75105,PARIS,75005,75,652345.0,6860842.2045,65 rue du Cardinal Lemoine,ECOLE DE NIVEAU ELEMENTAIRE,SAINTE-GENEVIEVE,Privé
6381,Ecole primaire privée Soeur Rosalie Louise de Marillac,75105,PARIS,75005,75,652750.5,6860276.3045,32 rue Geoffroy Saint Hilaire,ECOLE DE NIVEAU ELEMENTAIRE,SOEUR ROSALIE,Privé
6382,Ecole primaire privée Saint Victor,75105,PARIS,75005,75,652559.700000003,6860968.3045,35 rue Jussieu,ECOLE DE NIVEAU ELEMENTAIRE,SAINT-VICTOR,Privé
6383,Ecole primaire privée Saint Eloi,75112,PARIS,75012,75,655319.0,6860564.5045,99 ter rue de Reuilly,ECOLE DE NIVEAU ELEMENTAIRE,SAINT-ELOI,Privé
6384,Ecole élémentaire privée Ecole la Salle - Notre-Dame de la Gare,75113,PARIS,75013,75,653943.399999999,6859087.5045,20 rue de Domrémy,ECOLE DE NIVEAU ELEMENTAIRE,EC. LA SALLE - ND DE LA GARE,Privé
6385,Ecole primaire privée Notre-Dame de France,75113,PARIS,75013,75,651651.899999999,6859424.0045,63 rue de la Santé,ECOLE DE NIVEAU ELEMENTAIRE,NOTRE-DAME DE FRANCE,Privé
6386,Ecole primaire privée Blanche de Castille,75117,PARIS,75017,75,647887.100000001,6864957.4045,8 ter rue Roger Bacon,ECOLE DE NIVEAU ELEMENTAIRE,BLANCHE DE CASTILLE,Privé
6387,Ecole primaire privée La Providence,75120,PARIS,75020,75,656295.100000001,6861658.2045,9 passage de la Providence,ECOLE DE NIVEAU ELEMENTAIRE,LA PROVIDENCE,Privé
6388,Ecole primaire ASSELINE,75114,PARIS,75014,75,650283.5,6859661.5045,7 rue Asseline,ECOLE DE NIVEAU ELEMENTAIRE,ASSELINE,Public
6389,Ecole primaire BERTHIER,75117,PARIS,75017,75,648791.600000001,6865690.7045,112 boulevard Berthier,ECOLE DE NIVEAU ELEMENTAIRE,BERTHIER,Public
6390,Ecole primaire d'application BOILEAU,75116,PARIS,75016,75,646081.0,6860952.0045,17 rue Boileau,ECOLE ELEMENTAIRE D APPLICATION,BOILEAU,Public
6391,Ecole primaire d'application BRECHE AUX LOUPS,75112,PARIS,75012,75,655525.799999997,6859882.2045,18 rue de la Brèche aux Loups,ECOLE ELEMENTAIRE D APPLICATION,BRECHE AUX LOUPS,Public
6392,Ecole primaire A,75118,PARIS,75018,75,651257.100000001,6865992.3045,67 rue Damrémont,ECOLE DE NIVEAU ELEMENTAIRE,DAMREMONT EA,Public
6393,Ecole primaire DIDEROT,75112,PARIS,75012,75,654301.799999997,6860853.4045,40 boulevard Diderot,ECOLE DE NIVEAU ELEMENTAIRE,DIDEROT,Public
6394,Ecole primaire LACORDAIRE,75115,PARIS,75015,75,647470.5,6860661.1045,7 rue Lacordaire,ECOLE DE NIVEAU ELEMENTAIRE,LACORDAIRE,Public
6395,Ecole primaire A,75120,PARIS,75020,75,655956.799999997,6862281.0045,11 RUE DE LESSEPS,ECOLE DE NIVEAU ELEMENTAIRE,LESSEPS EA,Public
6396,Ecole primaire MARTEL,75110,PARIS,75010,75,652537.100000001,6863966.3045,9 rue Martel,ECOLE DE NIVEAU ELEMENTAIRE,MARTEL,Public
6397,Ecole primaire BELLEVILLE H,75120,PARIS,75020,75,655857.399999999,6864094.3045,236 rue de Belleville,ECOLE DE NIVEAU ELEMENTAIRE,BELLEVILLE H,Public
6398,Ecole primaire TANDOU,75119,PARIS,75019,75,654472.899999999,6865290.4045,9 rue Tandou,ECOLE DE NIVEAU ELEMENTAIRE,TANDOU,Public
6399,Ecole primaire A,75119,PARIS,75019,75,655608.700000003,6864471.4045,16 rue Eugénie Cotton,ECOLE DE NIVEAU ELEMENTAIRE,EUGENIE COTTON EA,Public
6400,Ecole primaire A,75113,PARIS,75013,75,652197.0,6858562.3045,5 rue de la Providence,ECOLE DE NIVEAU ELEMENTAIRE,PROVIDENCE EA,Public
6401,Ecole primaire ROLLIN,75105,PARIS,75005,75,652358.5,6860718.5045,10 RUE ROLLIN,ECOLE DE NIVEAU ELEMENTAIRE,ROLLIN,Public
6402,Ecole primaire ROUELLE,75115,PARIS,75015,75,647707.399999999,6861389.7045,25 rue Rouelle,ECOLE DE NIVEAU ELEMENTAIRE,ROUELLE,Public
6403,Ecole primaire RENARD,75104,PARIS,75004,75,652478.799999997,6862296.2045,16 rue du Renard,ECOLE DE NIVEAU ELEMENTAIRE,RENARD,Public
6404,Ecole primaire A,75115,PARIS,75015,75,649424.899999999,6860088.3045,17 rue Vigée Lebrun,ECOLE DE NIVEAU ELEMENTAIRE,VIGEE LEBRUN EA,Public
6405,Ecole primaire ALESIA E,75114,PARIS,75014,75,651569.5,6858701.6045,3 rue d'Alésia,ECOLE DE NIVEAU ELEMENTAIRE,ALESIA E,Public
6406,Ecole primaire ARBALETE,75105,PARIS,75005,75,652033.100000001,6860125.9045,41 rue de l'Arbalète,ECOLE DE NIVEAU ELEMENTAIRE,ARBALETE,Public
6407,Ecole primaire d'application BOURSAULT,75117,PARIS,75017,75,650190.100000001,6864984.9045,10 RUE BOURSAULT,ECOLE ELEMENTAIRE D APPLICATION,BOURSAULT,Public
6408,Ecole primaire EBLE,75107,PARIS,75007,75,649578.899999999,6861213.7045,14 rue Eblé,ECOLE DE NIVEAU ELEMENTAIRE,EBLE,Public
6409,Ecole primaire FELIX FAURE,75115,PARIS,75015,75,647640.200000003,6860308.2045,56 avenue Félix Faure,ECOLE DE NIVEAU ELEMENTAIRE,FELIX FAURE,Public
6410,Ecole primaire GENERAL BRUNET,75119,PARIS,75019,75,655281.399999999,6864644.1045,7 rue du Général Brunet,ECOLE DE NIVEAU ELEMENTAIRE,GENERAL BRUNET,Public
6411,Ecole primaire HOSP. ST GERVAIS,75104,PARIS,75004,75,652974.399999999,6862190.4045,10 RUE DES HOSP ST GERVAIS,ECOLE DE NIVEAU ELEMENTAIRE,HOSP. ST GERVAIS,Public
6412,Ecole primaire d'application HOUDON,75118,PARIS,75018,75,651484.700000003,6865003.7045,15 rue Houdon,ECOLE ELEMENTAIRE D APPLICATION,HOUDON,Public
6413,Ecole primaire JARDINET,75106,PARIS,75006,75,651565.899999999,6861608.2045,7 rue du Jardinet,ECOLE DE NIVEAU ELEMENTAIRE,JARDINET,Public
6414,Ecole primaire B,75113,PARIS,75013,75,653658.899999999,6859089.2045,30 place Jeanne d'Arc,ECOLE DE NIVEAU ELEMENTAIRE,JEANNE D'ARC EB,Public
6415,Ecole primaire LAS CASES,75107,PARIS,75007,75,650004.600000001,6862320.8045,27 rue Las Cases,ECOLE DE NIVEAU ELEMENTAIRE,LAS CASES,Public
6416,Ecole primaire B,75120,PARIS,75020,75,655990.0,6862242.5045,9 rue de Lesseps,ECOLE DE NIVEAU ELEMENTAIRE,LESSEPS EB,Public
6417,Ecole primaire MADAME,75106,PARIS,75006,75,650950.5,6861195.5045,42 rue Madame,ECOLE DE NIVEAU ELEMENTAIRE,MADAME,Public
6418,Ecole primaire MAURICE D OCAGNE,75114,PARIS,75014,75,649503.700000003,6858522.0045,7 avenue Maurice d'Ocagne,ECOLE DE NIVEAU ELEMENTAIRE,MAURICE D OCAGNE,Public
6419,Ecole primaire MARYSE HILSZ,75120,PARIS,75020,75,656908.5,6861356.6045,20 rue Maryse Hilsz,ECOLE DE NIVEAU ELEMENTAIRE,MARYSE HILSZ,Public
6420,Ecole primaire d'application MILTON A,75109,PARIS,75009,75,651680.200000003,6864497.0045,21 rue Milton,ECOLE ELEMENTAIRE D APPLICATION,MILTON A,Public
6421,Ecole primaire d'application PICPUS EB,75112,PARIS,75012,75,655716.899999999,6860563.7045,56 rue de Picpus,ECOLE ELEMENTAIRE D APPLICATION,PICPUS EB,Public
6422,Ecole élémentaire PLANCHAT,75120,PARIS,75020,75,655716.600000001,6861939.6045,54 rue Planchat,ECOLE DE NIVEAU ELEMENTAIRE,PLANCHAT,Public
6423,Ecole primaire PONTOISE,75105,PARIS,75005,75,652392.700000003,6861162.1045,21 rue de Pontoise,ECOLE DE NIVEAU ELEMENTAIRE,PONTOISE,Public
6424,Ecole primaire PYRENEES,75120,PARIS,75020,75,656360.299999997,6861830.3045,97 rue des Pyrénées,ECOLE DE NIVEAU ELEMENTAIRE,PYRENEES,Public
